task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,7,6.7948847,11915,[-3.0226094722747803],[-1.97988760471344],19582,[-3.972754955291748],[-1.3616917133331299],-12.495543,-13.445688,correct,True,-12.495543,-13.445688,correct,True,-12.495543,-13.445688,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,8,6.394685,12599,[-3.2459278106689453],[2.693148136138916],18621,[-4.020606517791748],[0.9153814911842346],-12.923182,-13.697861,correct,True,-12.923182,-13.697861,correct,True,-12.923182,-13.697861,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,9,6.9586596,10863,[-2.7667832374572754],[3.338294506072998],17796,[-3.680180072784424],[3.122218608856201],-12.311376,-13.224772,correct,True,-12.311376,-13.224772,correct,True,-12.311376,-13.224772,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,10,7.0055075,8448,[-2.3430325984954834],[3.6094982624053955],13784,[-3.179455518722534],[0.4069315493106842],-11.857931,-12.694354,correct,True,-11.857931,-12.694354,correct,True,-11.857931,-12.694354,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,11,6.9510117,6334,[-1.7357484102249146],[6.426951885223389],13026,[-2.8923325538635254],[2.9215033054351807],-11.335781,-12.492365,correct,True,-11.335781,-12.492365,correct,True,-11.335781,-12.492365,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,12,6.8531756,2624,[-0.6027929186820984],[-3.4125823974609375],8327,[-2.2146430015563965],[-2.1258678436279297],-10.272719,-11.884569,correct,True,-10.272719,-11.884569,correct,True,-10.272719,-11.884569,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,13,6.627196,3555,[-1.0650299787521362],[1.92870032787323],9066,[-2.427173137664795],[4.405609130859375],-10.725896,-12.088039,correct,True,-10.725896,-12.088039,correct,True,-10.725896,-12.088039,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,14,6.259779,2496,[-0.5582724809646606],[4.672825813293457],4545,[-1.38896644115448],[3.2291297912597656],-10.408077,-11.2387705,correct,True,-10.408077,-11.2387705,correct,True,-10.408077,-11.2387705,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,15,6.668907,1517,[0.24491195380687714],[-0.3730236291885376],3350,[-0.7622824311256409],[-0.7212209105491638],-9.639946,-10.6471405,correct,True,-9.639946,-10.6471405,correct,True,-9.639946,-10.6471405,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,16,6.56701,1508,[0.1803395301103592],[0.2136726975440979],3404,[-0.8739604949951172],[-0.8283238410949707],-9.65926,-10.713558,correct,True,-9.65926,-10.713558,correct,True,-9.65926,-10.713558,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,17,6.1611733,1445,[0.23223713040351868],[2.9359748363494873],3649,[-0.9710916876792908],[-2.4630608558654785],-9.765043,-10.968372,correct,True,-9.765043,-10.968372,correct,True,-9.765043,-10.968372,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,18,6.3782916,1043,[0.6642535924911499],[-1.540449857711792],5347,[-1.4889850616455078],[-1.7903430461883545],-9.283672,-11.436911,correct,True,-9.283672,-11.436911,correct,True,-9.283672,-11.436911,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,19,6.4931846,1301,[0.3559154272079468],[0.7250829935073853],6313,[-1.7723329067230225],[-0.3460841774940491],-9.5559635,-11.684212,correct,True,-9.5559635,-11.684212,correct,True,-9.5559635,-11.684212,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,20,6.283162,1256,[0.4796532988548279],[3.4844915866851807],6318,[-1.7382746934890747],[4.76360559463501],-9.585671,-11.8036,correct,True,-9.585671,-11.8036,correct,True,-9.585671,-11.8036,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,21,6.185523,855,[1.0156828165054321],[-4.3470988273620605],3415,[-0.8240822553634644],[-3.045339584350586],-9.10981,-10.949574,correct,True,-9.10981,-10.949574,correct,True,-9.10981,-10.949574,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,22,5.808112,1491,[0.15672124922275543],[-0.45230355858802795],4545,[-1.3491772413253784],[0.17093080282211304],-10.002165,-11.508064,correct,True,-10.002165,-11.508064,correct,True,-10.002165,-11.508064,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,23,6.0215693,1822,[-0.10685387253761292],[4.66984748840332],4720,[-1.4234236478805542],[3.162407875061035],-10.189055,-11.505625,correct,True,-10.189055,-11.505625,correct,True,-10.189055,-11.505625,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,24,6.2020063,1159,[0.5234217047691345],[3.402580738067627],3354,[-0.8521937131881714],[4.6403398513793945],-9.505905,-10.88152,correct,True,-9.505905,-10.88152,correct,True,-9.505905,-10.88152,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,25,6.1078644,805,[0.8862552642822266],[9.861769676208496],1869,[-0.19228193163871765],[12.712449073791504],-9.111123,-10.18966,correct,True,-9.111123,-10.18966,correct,True,-9.111123,-10.18966,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,26,6.0264497,290,[2.0448760986328125],[-0.0590285062789917],433,[1.599503517150879],[-1.7200236320495605],-7.9585705,-8.403943,correct,True,-7.9585705,-8.403943,correct,True,-7.9585705,-8.403943,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,27,5.8239985,329,[1.6558778285980225],[10.039641380310059],569,[1.0522618293762207],[14.371071815490723],-8.23436,-8.837976,correct,True,-8.23436,-8.837976,correct,True,-8.23436,-8.837976,correct,True
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,28,6.2746315,94,[3.0190770626068115],[12.279995918273926],89,[3.036594867706299],[16.906190872192383],-6.747886,-6.7303686,incorrect,False,-6.747886,-6.7303686,incorrect,False,-6.747886,-6.7303686,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,29,6.0190525,29,[4.420875072479248],[3.593886375427246],13,[5.139028072357178],[3.786907196044922],-5.459875,-4.741722,incorrect,False,-5.459875,-4.741722,incorrect,False,-5.459875,-4.741722,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,30,5.765903,27,[4.419065475463867],[0.8383563160896301],17,[5.004472255706787],[3.007068634033203],-5.391464,-4.806057,incorrect,False,-5.391464,-4.806057,incorrect,False,-5.391464,-4.806057,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,31,5.6597433,30,[4.328197479248047],[0.8080698847770691],15,[5.084156513214111],[4.636762619018555],-5.542697,-4.786738,incorrect,False,-5.542697,-4.786738,incorrect,False,-5.542697,-4.786738,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,32,5.762251,41,[3.9333534240722656],[15.039762496948242],14,[5.150428295135498],[21.691059112548828],-5.8221397,-4.605065,incorrect,False,-5.8221397,-4.605065,incorrect,False,-5.8221397,-4.605065,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,33,4.2595863,8,[5.99080228805542],[8.296869277954102],2,[8.188457489013672],[12.205683708190918],-4.3100605,-2.1124053,incorrect,False,-4.3100605,-2.1124053,incorrect,False,-4.3100605,-2.1124053,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,34,3.6041136,5,[6.430226802825928],[-0.2858276963233948],2,[8.92587947845459],[6.16605806350708],-4.139639,-1.6439862,incorrect,False,-4.139639,-1.6439862,incorrect,False,-4.139639,-1.6439862,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,35,3.646663,5,[6.016143798828125],[13.718295097351074],2,[8.947245597839355],[15.023185729980469],-4.4838657,-1.5527638,incorrect,False,-4.4838657,-1.5527638,incorrect,False,-4.4838657,-1.5527638,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,36,2.2649632,5,[7.306337833404541],[4.6188812255859375],2,[10.211071014404297],[8.043279647827148],-4.0785165,-1.1737834,incorrect,False,-4.0785165,-1.1737834,incorrect,False,-4.0785165,-1.1737834,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,37,2.1713219,5,[7.2608561515808105],[-5.575343132019043],2,[10.417296409606934],[-3.7135696411132812],-4.1976066,-1.0411662,incorrect,False,-4.1976066,-1.0411662,incorrect,False,-4.1976066,-1.0411662,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,38,3.6901464,5,[6.055418968200684],[-12.103975296020508],1,[9.252447128295898],[-14.78810977935791],-4.458084,-1.2610562,incorrect,False,-4.458084,-1.2610562,incorrect,False,-4.458084,-1.2610562,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,39,5.0506353,22,[4.739421367645264],[0.30871516466140747],3,[7.487936973571777],[1.897804856300354],-5.1460876,-2.397572,incorrect,False,-5.1460876,-2.397572,incorrect,False,-5.1460876,-2.397572,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,40,5.004978,17,[4.84555721282959],[-3.6281418800354004],3,[7.54251766204834],[-5.624112606048584],-5.0182447,-2.3212843,incorrect,False,-5.0182447,-2.3212843,incorrect,False,-5.0182447,-2.3212843,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,41,5.098257,24,[4.488222599029541],[-7.059301853179932],3,[6.734120845794678],[-6.400542259216309],-5.338204,-3.0923057,incorrect,False,-5.338204,-3.0923057,incorrect,False,-5.338204,-3.0923057,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,42,5.1691875,42,[3.911547899246216],[-4.385383605957031],5,[6.099043846130371],[-2.753253221511841],-5.9132357,-3.7257397,incorrect,False,-5.9132357,-3.7257397,incorrect,False,-5.9132357,-3.7257397,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,43,5.2540994,50,[3.6214327812194824],[-5.827329158782959],7,[5.888888359069824],[-4.895226001739502],-6.1972775,-3.929822,incorrect,False,-6.1972775,-3.929822,incorrect,False,-6.1972775,-3.929822,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,44,5.308484,75,[3.115203857421875],[-1.5107166767120361],12,[5.331559181213379],[-3.447183847427368],-6.7254066,-4.5090513,incorrect,False,-6.7254066,-4.5090513,incorrect,False,-6.7254066,-4.5090513,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,45,5.3917637,63,[3.5209507942199707],[-3.3966639041900635],12,[5.361079692840576],[-4.487374305725098],-6.5056615,-4.6655326,incorrect,False,-6.5056615,-4.6655326,incorrect,False,-6.5056615,-4.6655326,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,46,4.976019,52,[4.4012274742126465],[-0.4115273356437683],11,[6.184934616088867],[-2.9679269790649414],-6.2752476,-4.49154,incorrect,False,-6.2752476,-4.49154,incorrect,False,-6.2752476,-4.49154,incorrect,False
capitals-recall,16,state,Delaware,has_competitor,Dover,Wilmington,What is the capital of Delaware?,The capital of Delaware is,0.0403,0.0722,1.791563275,The capital of Delaware is,47,4.8195477,28,[5.7090301513671875],,7,[7.293057918548584],,-5.5204306,-3.9364026,incorrect,False,-5.5204306,-3.9364026,incorrect,False,-5.5204306,-3.9364026,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,0,9.71088,488,"[4.626345634460449, 4.529531002044678, 5.490535736083984, 5.629467487335205]","[4.937999725341797, 2.341357946395874, 0.3902911841869354, 3.03318190574646]",14124,[1.9744250774383545],[2.923919200897217],-8.460297,-11.084623,correct,True,-33.841187,-11.084623,incorrect,False,-8.432703,-11.084623,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,1,6.1937914,8165,"[-3.1858673095703125, 2.229130268096924, 1.1917561292648315, -1.47981595993042]","[-4.6853556632995605, -2.5952539443969727, 1.7717291116714478, -3.080761194229126]",8992,[-3.316443920135498],[-4.542544841766357],-9.337085,-12.185914,correct,True,-37.34834,-12.185914,incorrect,False,-12.055337,-12.185914,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,2,6.9164553,5210,"[-2.1396894454956055, 2.079254150390625, 2.298611879348755, -1.0422145128250122]","[-2.918626546859741, 3.0815911293029785, 2.8340601921081543, -1.0328788757324219]",5796,[-2.280958890914917],[-2.0359437465667725],-8.680395,-11.189661,correct,True,-34.72158,-11.189661,incorrect,False,-11.048391,-11.189661,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,3,7.168914,4481,"[-1.6990466117858887, 2.8914742469787598, 2.8600502014160156, -0.5667480230331421]","[-3.08573579788208, 3.7167067527770996, 2.4011647701263428, 0.4669424891471863]",4762,[-1.7788094282150269],[1.6914680004119873],-8.236368,-10.799153,correct,True,-32.945473,-10.799153,incorrect,False,-10.719391,-10.799153,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,4,7.008087,4705,"[-1.762310266494751, 3.5439465045928955, 3.044846534729004, -0.34763506054878235]","[-1.2576826810836792, 1.470072627067566, 2.678992509841919, -0.7490528225898743]",3879,[-1.5157097578048706],[-0.15193623304367065],-8.190173,-10.652789,correct,True,-32.760693,-10.652789,incorrect,False,-10.89939,-10.652789,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,5,7.086636,5031,"[-1.6980074644088745, 3.574261426925659, 3.4346694946289062, -0.4042670726776123]","[-0.32055366039276123, 4.9904398918151855, 3.422795295715332, -1.7404561042785645]",4283,[-1.472010850906372],[-1.4757620096206665],-8.243966,-10.7523,correct,True,-32.975864,-10.7523,incorrect,False,-10.978297,-10.7523,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,6,7.023692,4953,"[-1.6998679637908936, 4.306951522827148, 3.943296432495117, -0.6493966579437256]","[2.142686128616333, 2.366011142730713, 2.488100051879883, -0.2192975878715515]",5272,[-1.781117558479309],[-2.5020945072174072],-8.108694,-11.133459,correct,True,-32.434776,-11.133459,incorrect,False,-11.05221,-11.133459,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,7,7.042207,3819,"[-1.2910559177398682, 4.487506866455078, 4.448896408081055, -0.6058036684989929]","[-3.0856075286865234, 1.179911732673645, 2.9244585037231445, 2.4452757835388184]",7002,[-2.121000289916992],[0.9012370705604553],-7.996681,-11.540588,correct,True,-31.986725,-11.540588,incorrect,False,-10.710644,-11.540588,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,8,6.8184013,5176,"[-1.6683493852615356, 4.50821590423584, 4.786699295043945, -0.09096154570579529]","[4.715771198272705, -0.8289467096328735, 4.594536781311035, 1.402071237564087]",6422,[-1.9671361446380615],[0.850054144859314],-7.990424,-11.566835,correct,True,-31.961697,-11.566835,incorrect,False,-11.268049,-11.566835,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,9,7.1183324,3516,"[-1.059987187385559, 4.2845845222473145, 5.701378345489502, 0.28155532479286194]","[1.7519590854644775, -0.205766499042511, -0.11292076110839844, 0.21427124738693237]",6163,[-1.8194248676300049],[-0.0540158748626709],-7.512315,-11.356399,correct,True,-30.04926,-11.356399,incorrect,False,-10.596961,-11.356399,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,10,6.9925942,2720,"[-0.8017421960830688, 4.178554534912109, 5.825198650360107, 0.49945977330207825]","[3.2699644565582275, 1.630653738975525, -0.5001954436302185, 0.35457777976989746]",5660,[-1.7476997375488281],[1.3519418239593506],-7.411789,-11.276422,correct,True,-29.647156,-11.276422,incorrect,False,-10.330464,-11.276422,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,11,6.9936957,2086,"[-0.2801790237426758, 4.2057061195373535, 5.4965128898620605, 0.6480032205581665]","[0.5242148041725159, 1.3152332305908203, 4.938455581665039, 3.7681803703308105]",5025,[-1.4236263036727905],[3.2663052082061768],-7.4172397,-11.078984,correct,True,-29.668959,-11.078984,incorrect,False,-9.935537,-11.078984,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,12,6.9458528,1754,"[-0.07974834740161896, 4.330277442932129, 6.452415466308594, 1.5954560041427612]","[-2.2870137691497803, -2.30391263961792, 6.881445407867432, -0.26829761266708374]",2993,[-0.768486738204956],[1.425608515739441],-6.921331,-10.474545,correct,True,-27.685324,-10.474545,incorrect,False,-9.785806,-10.474545,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,13,6.708885,2196,"[-0.4271501302719116, 3.900574207305908, 7.618043422698975, 1.6118707656860352]","[1.6328275203704834, -1.092442512512207, 0.03183495253324509, 1.2057902812957764]",2211,[-0.4335540235042572],[0.6942613124847412],-6.896411,-10.113283,correct,True,-27.585644,-10.113283,incorrect,False,-10.10688,-10.113283,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,14,6.42805,1669,"[0.0015912950038909912, 3.7918474674224854, 7.260158538818359, 1.7913286685943604]","[7.505599021911621, 2.05226469039917, 4.7481207847595215, 2.847501039505005]",1949,[-0.19762355089187622],[1.9535495042800903],-6.828886,-10.051855,correct,True,-27.315544,-10.051855,incorrect,False,-9.85264,-10.051855,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,15,6.6416035,641,"[1.2643183469772339, 3.9340243339538574, 7.756726264953613, 2.4459388256073]","[2.41375732421875, 1.9576390981674194, 0.024577677249908447, 6.3019819259643555]",1676,[0.141443133354187],[-0.7425459623336792],-6.242079,-9.754156,correct,True,-24.968315,-9.754156,incorrect,False,-8.631281,-9.754156,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,16,6.7448483,441,"[1.6121699810028076, 4.126075744628906, 7.276275634765625, 3.9594829082489014]","[0.4469662606716156, 2.736656665802002, 3.7005653381347656, 6.052759647369385]",1677,[0.08462554216384888],[-1.959936499595642],-6.0390024,-9.718357,correct,True,-24.15601,-9.718357,incorrect,False,-8.190813,-9.718357,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,17,6.4823933,441,"[1.6933403015136719, 4.5049848556518555, 7.440608024597168, 5.158308029174805]","[6.075965881347656, 0.17236509919166565, 5.848739147186279, 5.873525619506836]",2097,[-0.1367093324661255],[1.6782758235931396],-5.6992373,-10.096928,correct,True,-22.79695,-10.096928,incorrect,False,-8.266878,-10.096928,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,18,6.7334146,159,"[2.791875123977661, 4.518261909484863, 8.137593269348145, 6.0757246017456055]","[-4.135652542114258, 1.5714675188064575, 1.5919184684753418, -3.3467512130737305]",1753,[0.1722884178161621],[-0.7397263050079346],-5.2406645,-9.799605,correct,True,-20.962658,-9.799605,incorrect,False,-7.1800184,-9.799605,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,19,6.8439527,373,"[1.9486840963363647, 4.576716423034668, 8.131281852722168, 5.3085103034973145]","[1.219222068786621, 4.182679176330566, 3.094411849975586, 5.5575151443481445]",1962,[0.019861161708831787],[0.12323737144470215],-5.5223556,-9.919999,correct,True,-22.089422,-9.919999,incorrect,False,-7.9911757,-9.919999,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,20,6.581466,384,"[2.014455556869507, 5.074126720428467, 8.490870475769043, 6.08952522277832]","[2.02571177482605, 1.9523062705993652, 4.774853706359863, 2.222097873687744]",1987,[0.04425710439682007],[7.377399444580078],-5.30552,-10.0527,correct,True,-21.22208,-10.0527,incorrect,False,-8.082502,-10.0527,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,21,6.4110584,347,"[2.139802932739258, 5.1263203620910645, 9.110976219177246, 6.291158199310303]","[-1.1702227592468262, 1.4214863777160645, 2.2969586849212646, 7.606740474700928]",736,[1.2921957969665527],[-3.083437919616699],-5.058636,-8.88669,correct,True,-20.234545,-8.88669,incorrect,False,-8.0390835,-8.88669,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,22,6.150834,420,"[1.7163817882537842, 5.1302409172058105, 9.360272407531738, 7.307533264160156]","[0.8514545559883118, -0.883639931678772, 0.5183814764022827, 3.0140581130981445]",1160,[0.5591509342193604],[6.774728298187256],-4.852616,-9.544235,correct,True,-19.410463,-9.544235,incorrect,False,-8.387004,-9.544235,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,23,6.187936,494,"[1.514876127243042, 4.955907344818115, 9.210848808288574, 7.62624979019165]","[1.4655547142028809, -0.1259455680847168, 1.586451530456543, -0.018916726112365723]",537,[1.431286334991455],[0.062080562114715576],-5.003133,-8.670242,correct,True,-20.012531,-8.670242,incorrect,False,-8.586653,-8.670242,correct,True
