task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,6,6.8737874,10,"[5.909082412719727, 2.1136281490325928, 3.672391176223755, 2.4155795574188232]","[2.3537886142730713, 1.2293953895568848, -0.3321622610092163, -1.0458455085754395]",688,"[2.0264196395874023, 10.589783668518066]","[-1.002810001373291, 4.158997535705566]",-7.735343,-4.8018384,incorrect,False,-30.941372,-9.603677,incorrect,False,-4.729703,-8.612366,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,7,7.3275704,10,"[5.957221984863281, 2.74969482421875, 2.794825553894043, 1.6576811075210571]","[0.6429910063743591, -1.6127268075942993, 0.3630019426345825, 1.1193634271621704]",1453,"[1.3518646955490112, 12.22382926940918]","[1.5650650262832642, -0.14344000816345215]",-8.129324,-4.807111,incorrect,False,-32.517296,-9.614222,incorrect,False,-4.7180877,-9.323444,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,8,6.967595,19,"[5.311579704284668, 1.35157310962677, 2.3053970336914062, 1.784364104270935]","[-2.1247520446777344, -0.7691124677658081, 2.053622007369995, 1.2661510705947876]",707,"[1.945845365524292, 9.949459075927734]","[-0.022958457469940186, 3.4649059772491455]",-8.385778,-5.182748,incorrect,False,-33.543114,-10.365496,incorrect,False,-5.2906,-8.656334,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,9,7.5753164,131,"[3.564143419265747, 0.9011844992637634, 2.842113733291626, 2.2521557807922363]","[2.9468741416931152, 1.859447717666626, 0.13569998741149902, 0.1436428427696228]",805,"[1.9431538581848145, 10.708328247070312]","[-0.8802515268325806, 1.7926753759384155]",-8.6701565,-4.723348,incorrect,False,-34.680626,-9.446696,incorrect,False,-7.0498247,-8.670814,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,10,7.1789055,25,"[4.907068252563477, 1.7719603776931763, 2.5723066329956055, 2.1805262565612793]","[0.5712567567825317, -1.0122227668762207, 0.022894561290740967, -0.9791774749755859]",1180,"[1.3598761558532715, 10.030664443969727]","[-1.8889141082763672, -1.3620235919952393]",-8.15172,-5.05782,incorrect,False,-32.60688,-10.11564,incorrect,False,-5.6191525,-9.166345,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,11,7.5106564,40,"[4.561433792114258, 1.1525342464447021, 2.470028877258301, 1.732845664024353]","[-0.5867665410041809, -1.4832484722137451, 2.0042362213134766, 3.1736302375793457]",2416,"[0.5769003033638, 8.487674713134766]","[0.8093264102935791, 5.6743669509887695]",-8.482431,-6.0356684,incorrect,False,-33.929726,-12.071337,incorrect,False,-5.906994,-9.891527,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,12,6.0117416,77,"[4.2605133056640625, 0.4503554105758667, 3.0358519554138184, 2.6747090816497803]","[1.8117860555648804, -0.19973087310791016, -0.9560983180999756, 0.8283169269561768]",1614,"[0.8939639329910278, 10.251249313354492]","[-0.007070779800415039, 0.6845630407333374]",-8.417049,-5.407291,incorrect,False,-33.668198,-10.814582,incorrect,False,-6.607238,-9.973787,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,13,5.3723345,65,"[4.62185001373291, 0.43659496307373047, 2.70007586479187, 2.782362461090088]","[2.380099058151245, 1.5587865114212036, -1.0991613864898682, -1.8447864055633545]",1664,"[0.9269207119941711, 9.761974334716797]","[0.7273851037025452, 4.207294464111328]",-8.553076,-5.7211285,incorrect,False,-34.212303,-11.442257,incorrect,False,-6.5525084,-10.247437,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,14,5.0885506,47,"[5.2281389236450195, 1.1425161361694336, 2.3135507106781006, 1.8030779361724854]","[1.299600601196289, -0.38792625069618225, 2.136306047439575, 1.947211503982544]",1291,"[1.148439645767212, 10.776915550231934]","[0.9538270831108093, 3.178292751312256]",-8.5019455,-5.3811016,incorrect,False,-34.007782,-10.762203,incorrect,False,-6.037648,-10.117347,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,15,5.4523087,53,"[4.906655311584473, 1.2910054922103882, 3.1213836669921875, 2.4032580852508545]","[-0.22052516043186188, 1.2185544967651367, 2.181811571121216, 0.6408401727676392]",1025,"[1.5611711740493774, 11.177970886230469]","[2.768399715423584, 1.4011037349700928]",-8.148157,-5.0371966,incorrect,False,-32.59263,-10.074393,incorrect,False,-6.294266,-9.63975,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,16,4.701085,82,"[4.603560447692871, 1.6911332607269287, 3.6549124717712402, 2.4100821018218994]","[1.4513764381408691, 2.2963356971740723, 1.2132482528686523, 3.8539795875549316]",450,"[2.483577251434326, 11.012709617614746]","[1.7292135953903198, 4.082831382751465]",-8.163523,-4.759659,incorrect,False,-32.65409,-9.519318,incorrect,False,-6.936834,-9.056814,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,17,3.5050716,71,"[4.775237083435059, 2.53956937789917, 3.87675404548645, 3.5213260650634766]","[0.6499103307723999, -2.299147844314575, 2.2480945587158203, 3.976959228515625]",315,"[2.841761827468872, 11.335962295532227]","[-0.8003073930740356, 2.980945587158203]",-7.6630754,-4.7364483,incorrect,False,-30.652302,-9.472897,incorrect,False,-7.2195234,-9.152996,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,18,3.953932,86,"[4.724385738372803, 1.5519179105758667, 4.446684837341309, 4.5830302238464355]","[-0.04091012477874756, 6.4316606521606445, 2.5945627689361572, 4.001508712768555]",510,"[2.3111934661865234, 10.612829208374023]","[0.32484596967697144, 3.3488261699676514]",-7.5024514,-5.043959,incorrect,False,-30.009806,-10.087918,incorrect,False,-7.170018,-9.583207,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,19,4.7294064,130,"[4.020333290100098, 3.7307777404785156, 4.694428443908691, 5.320531368255615]","[0.008518815040588379, 4.224489212036133, 4.928116798400879, 3.0091848373413086]",535,"[2.2256627082824707, 9.770028114318848]","[3.9029147624969482, 8.134066581726074]",-6.843939,-5.1506224,incorrect,False,-27.375755,-10.301245,incorrect,False,-7.551991,-9.346662,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,20,4.5134087,140,"[3.9161670207977295, 4.384112358093262, 5.973863124847412, 5.693398475646973]","[3.1747450828552246, 5.66144323348999, 2.4629931449890137, -0.013118267059326172]",342,"[2.719660997390747, 10.504633903503418]","[7.494448661804199, 6.143604278564453]",-6.2992425,-4.644081,incorrect,False,-25.19697,-9.288162,incorrect,False,-7.608963,-8.8054695,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,21,3.91227,106,"[4.338772296905518, 5.182628631591797, 5.997394561767578, 5.045591354370117]","[1.1920150518417358, 4.431421279907227, 4.366891384124756, 3.5530433654785156]",74,"[4.731169700622559, 10.239570617675781]","[4.126960754394531, 8.48828125]",-6.3067703,-4.087861,incorrect,False,-25.227081,-8.175722,incorrect,False,-7.403569,-7.01117,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,22,4.353153,95,"[4.30413293838501, 4.967349052429199, 6.852899551391602, 5.865227699279785]","[-0.8014482259750366, 5.740643501281738, 6.023080825805664, 1.6000741720199585]",171,"[3.5755069255828857, 10.546018600463867]","[4.987850189208984, 9.466015815734863]",-5.8729763,-4.218178,incorrect,False,-23.491905,-8.436356,incorrect,False,-7.1525083,-7.881134,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,23,4.4942403,122,"[3.909247875213623, 5.7312235832214355, 7.933523178100586, 5.894375324249268]","[0.4898591935634613, 7.599676609039307, 2.9254510402679443, 4.694371223449707]",106,"[4.037606716156006, 11.631489753723145]","[2.4651734828948975, 9.89050579071045]",-5.5221877,-3.7910106,incorrect,False,-22.08875,-7.582021,incorrect,False,-7.427854,-7.2994947,incorrect,False
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,24,4.5243835,153,"[3.9008960723876953, 6.309945106506348, 8.300110816955566, 7.027617931365967]","[3.0802736282348633, 6.878751754760742, 6.723516941070557, 1.415748119354248]",241,"[3.3376927375793457, 11.796253204345703]","[5.028914451599121, 6.487477779388428]",-4.997943,-4.192976,incorrect,False,-19.991772,-8.385952,incorrect,False,-7.608219,-8.171422,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,25,3.842605,106,"[4.616137504577637, 6.931711196899414, 9.293708801269531, 6.886602401733398]","[0.21955108642578125, 11.613594055175781, 5.22287654876709, 4.296189308166504]",184,"[3.902271032333374, 12.408720016479492]","[4.038434982299805, 7.125826358795166]",-4.479306,-4.0813923,incorrect,False,-17.917225,-8.162785,incorrect,False,-7.325079,-8.038945,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,26,4.2909365,109,"[4.510017395019531, 8.568450927734375, 9.911576271057129, 7.458112716674805]","[0.8943487405776978, 5.6853508949279785, 5.240911483764648, 3.706987142562866]",168,"[3.948676109313965, 12.60776138305664]","[2.900240421295166, 8.004167556762695]",-4.300748,-3.8666952,incorrect,False,-17.202991,-7.7333903,incorrect,False,-7.078022,-7.6393633,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,27,3.7044525,93,"[4.772197723388672, 9.095480918884277, 10.445693969726562, 8.030180931091309]","[3.499098300933838, 8.864485740661621, 4.227279186248779, 0.9306011199951172]",177,"[3.9821128845214844, 13.292560577392578]","[2.1554696559906006, 3.4171371459960938]",-3.7345028,-4.042762,correct,True,-14.938011,-8.085524,incorrect,False,-7.2452846,-8.03537,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,28,4.293838,68,"[4.908820152282715, 9.854618072509766, 10.661898612976074, 8.07224178314209]","[6.777839183807373, 8.257551193237305, 4.027958869934082, 4.931210517883301]",148,"[3.9609992504119873, 12.313915252685547]","[1.9028369188308716, 4.199846267700195]",-3.0860474,-3.8415277,correct,True,-12.34419,-7.6830554,incorrect,False,-6.627291,-7.5751133,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,29,3.6266856,39,"[5.81771993637085, 11.012849807739258, 11.107925415039062, 9.000284194946289]","[1.4938156604766846, 9.64584732055664, 6.536918640136719, 2.4545373916625977]",147,"[4.223745822906494, 12.516172409057617]","[0.7747805118560791, 10.974966049194336]",-2.5639658,-3.936381,correct,True,-10.255863,-7.872762,incorrect,False,-6.1952543,-7.7892284,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,30,3.5905032,37,"[5.669506072998047, 12.390410423278809, 11.798856735229492, 9.084619522094727]","[6.387956142425537, 4.149371147155762, 4.798574447631836, 7.928348541259766]",123,"[4.253719806671143, 13.611438751220703]","[0.7712444067001343, 6.235786437988281]",-2.2937253,-3.8122568,correct,True,-9.174901,-7.6245136,incorrect,False,-6.1804333,-7.5962195,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,31,3.4835,25,"[6.10352897644043, 12.509909629821777, 12.233094215393066, 10.444219589233398]","[6.893435478210449, 10.254850387573242, 8.921520233154297, 4.303778648376465]",89,"[4.5566630363464355, 13.549840927124023]","[8.378822326660156, 8.200828552246094]",-1.8591124,-3.6486127,correct,True,-7.4364495,-7.2972255,incorrect,False,-5.7243757,-7.271242,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,32,3.9227362,16,"[6.507852554321289, 14.107162475585938, 13.380945205688477, 10.86630630493164]","[4.917496681213379, 6.797364234924316, 6.031253814697266, 3.4414048194885254]",32,"[5.851513862609863, 14.483488082885742]","[-1.0009087324142456, 5.259756088256836]",-1.6251266,-2.9057136,correct,True,-6.5005064,-5.811427,incorrect,False,-5.1439514,-5.80029,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,33,3.9765742,13,"[6.592990398406982, 14.401809692382812, 13.454229354858398, 11.27408218383789]","[19.808130264282227, 3.4775612354278564, 32.626708984375, 6.277583122253418]",58,"[4.912326812744141, 13.84072494506836]","[1.2303509712219238, 9.569480895996094]",-1.466354,-3.3118618,correct,True,-5.865416,-6.6237235,correct,True,-4.9258103,-6.606474,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,34,3.7468014,3,"[8.988221168518066, 14.395235061645508, 20.19074249267578, 11.898609161376953]","[5.943622589111328, 4.679104804992676, 1.4364166259765625, 4.943228721618652]",44,"[5.197188854217529, 14.80670166015625]","[-0.9747711420059204, 8.16348648071289]",-0.9084062,-3.2481012,correct,True,-3.6336248,-6.4962025,correct,True,-2.6970005,-6.4880333,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,35,3.7831967,4,"[8.839752197265625, 14.877273559570312, 19.793752670288086, 12.476751327514648]","[28.4041805267334, 4.617837905883789, 6.195395469665527, 5.7809882164001465]",59,"[5.087288856506348, 15.473631858825684]","[8.092700958251953, 5.309333324432373]",-0.8759998,-3.3604546,correct,True,-3.5039992,-6.720909,correct,True,-2.9646063,-6.7170706,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,36,2.3652272,1,"[12.093798637390137, 15.022940635681152, 19.84610366821289, 13.015560150146484]","[8.817458152770996, 3.026390314102173, 1.9837636947631836, 40.64410400390625]",14,"[6.614801406860352, 15.315431594848633]","[1.4874491691589355, -2.8116190433502197]",-0.2919254,-3.0077262,correct,True,-1.1677016,-6.0154524,correct,True,-0.531785,-6.010786,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,37,2.90001,1,"[12.119061470031738, 15.095206260681152, 19.37708282470703, 24.316661834716797]","[2.4852535724639893, 6.801791667938232, 12.922798156738281, -12.702263832092285]",41,"[6.266458988189697, 14.606902122497559]","[5.7241621017456055, -6.120832443237305]",-0.25474104,-3.4313107,correct,True,-1.0189642,-6.8626213,correct,True,-0.9997144,-6.8523192,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,38,3.056187,3,"[12.215861320495605, 16.805530548095703, 21.53017234802246, 18.724348068237305]","[5.24896240234375, 11.33381175994873, 5.864324569702148, 12.241073608398438]",34,"[7.85725212097168, 13.16711711883545]","[6.4527268409729, 9.663223266601562]",-0.55294937,-3.3290563,correct,True,-2.2117975,-6.6581125,correct,True,-2.1962986,-6.5549088,correct,True
capitals-recall,17,state,Florida,has_competitor,Tallahassee,Jacksonville,What is the capital of Florida?,The capital of Florida is,0.205,1.008,4.917073171,The capital of Florida is,39,4.5344834,1,"[14.018766403198242, 19.135578155517578, 19.359580993652344, 20.38787078857422]",,23,"[10.557161331176758, 15.746927261352539]",,-0.504369,-2.7527583,correct,True,-2.017476,-5.5055165,correct,True,-2.0032494,-5.4648547,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,0,7.341842,6265,"[0.045068398118019104, 5.264554023742676]","[0.2728712260723114, 4.432080268859863]",5627,[0.17524075508117676],[1.0451440811157227],-8.069261,-10.959888,correct,True,-16.138521,-10.959888,incorrect,False,-11.09006,-10.959888,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,1,6.8884115,2583,"[0.7487145066261292, 6.270776748657227]","[2.421858787536621, 4.690945148468018]",1727,[1.199133276939392],[-0.703900158405304],-7.043071,-9.7096,correct,True,-14.086142,-9.7096,incorrect,False,-10.160019,-9.7096,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,2,6.702509,621,"[2.370082378387451, 6.817047119140625]","[0.7863669991493225, 3.428574562072754]",2689,[0.6386205554008484],[0.7479553818702698],-6.005628,-10.244877,correct,True,-12.011256,-10.244877,incorrect,False,-8.513415,-10.244877,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,3,6.6018114,785,"[2.283506393432617, 6.837861061096191]","[2.2225942611694336, 4.098133087158203]",1908,[1.3166208267211914],[1.864789605140686],-6.314795,-9.808502,correct,True,-12.62959,-9.808502,incorrect,False,-8.841617,-9.808502,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,4,7.124652,260,"[3.2687313556671143, 7.904562950134277]","[-0.8798158168792725, -0.11216986179351807]",561,[2.550145149230957],[-1.4866254329681396],-5.3014374,-8.360663,correct,True,-10.602875,-8.360663,incorrect,False,-7.6420774,-8.360663,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,5,7.293069,1207,"[1.6005350351333618, 6.7960309982299805]","[0.9869077205657959, 2.454591751098633]",2294,[0.8397336006164551],[0.12551522254943848],-6.467376,-9.868565,correct,True,-12.934752,-9.868565,incorrect,False,-9.107763,-9.868565,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,6,6.9396152,880,"[1.806142807006836, 7.238724231719971]","[-1.7858792543411255, 4.401627540588379]",2017,[0.8164348602294922],[2.118044853210449],-6.078094,-9.854741,correct,True,-12.156188,-9.854741,incorrect,False,-8.865033,-9.854741,correct,True
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,7,7.3654075,2148,"[0.851470947265625, 8.825671195983887]","[-0.5628204941749573, 3.7014949321746826]",910,[1.825968623161316],[-1.590299129486084],-6.1989164,-8.816536,correct,True,-12.397833,-8.816536,incorrect,False,-9.791034,-8.816536,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,8,6.8993864,2715,"[0.34437114000320435, 8.856307983398438]","[-1.955782175064087, 4.189788818359375]",2016,[0.7100854516029358],[0.6822227239608765],-6.240239,-9.9084,correct,True,-12.480478,-9.9084,incorrect,False,-10.274114,-9.9084,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,9,7.61306,5786,"[-0.37982702255249023, 9.793790817260742]","[-0.7329879999160767, 2.0362038612365723]",1720,[1.1191378831863403],[-0.25550615787506104],-6.1695466,-9.440733,correct,True,-12.339093,-9.440733,incorrect,False,-10.939697,-9.440733,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,10,7.314683,6032,"[-0.7748444080352783, 10.022756576538086]","[-1.8930840492248535, -0.3906651735305786]",1642,[0.9528822302818298],[-0.7668619155883789],-6.328587,-9.488378,correct,True,-12.657174,-9.488378,incorrect,False,-11.2161045,-9.488378,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,11,7.6114697,9961,"[-1.4814735651016235, 9.043179512023926]","[0.05264219641685486, -1.9115746021270752]",2118,[0.6498546600341797],[0.9487136602401733],-6.8210263,-9.703276,correct,True,-13.642053,-9.703276,incorrect,False,-11.834604,-9.703276,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,12,6.3941107,7980,"[-1.392027497291565, 7.80787467956543]","[-0.8965997695922852, 0.12000623345375061]",1424,[1.0253992080688477],[2.5258560180664062],-7.402801,-9.66601,correct,True,-14.805602,-9.66601,incorrect,False,-12.083438,-9.66601,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,13,5.700437,8742,"[-1.5807369947433472, 7.500682353973389]","[0.0298004150390625, 0.03192409873008728]",628,[2.0365185737609863],[3.3268957138061523],-7.7762275,-8.957727,correct,True,-15.552455,-8.957727,incorrect,False,-12.574984,-8.957727,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,14,5.1467705,7428,"[-1.4468131065368652, 6.8249006271362305]","[-1.2709178924560547, 1.3142499923706055]",216,[3.2676961421966553],[3.7931582927703857],-8.172973,-7.9617133,incorrect,False,-16.345945,-7.9617133,incorrect,False,-12.676225,-7.9617133,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,15,5.0376167,10410,"[-1.7445012331008911, 7.049494743347168]","[4.119046211242676, 7.224538326263428]",73,[4.45807409286499],[16.3819580078125],-8.24257,-6.848734,incorrect,False,-16.48514,-6.848734,incorrect,False,-13.0513115,-6.848734,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,16,3.0145016,2640,"[0.25906091928482056, 9.62611198425293]","[0.8744745254516602, 0.8572745323181152]",1,[11.440196990966797],[2.155134677886963],-6.7016706,-0.70219773,incorrect,False,-13.403341,-0.70219773,incorrect,False,-11.883333,-0.70219773,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,17,4.2041864,1714,"[0.7300179600715637, 9.41156005859375]","[2.501981258392334, 6.218190670013428]",1,[9.985596656799316],[12.544669151306152],-6.29945,-1.7287366,incorrect,False,-12.5989,-1.7287366,incorrect,False,-10.984317,-1.7287366,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,18,1.3479879,1167,"[1.1728005409240723, 10.092470169067383]","[3.6479763984680176, 1.8887429237365723]",1,[13.156730651855469],[-3.75868821144104],-6.6981254,-0.2292706,incorrect,False,-13.396251,-0.2292706,incorrect,False,-12.213197,-0.2292706,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,19,4.722987,477,"[2.3439741134643555, 8.93575382232666]","[3.24992299079895, 6.251425266265869]",2,[9.25135612487793],[4.19752311706543],-5.4043536,-2.2206666,incorrect,False,-10.808707,-2.2206666,incorrect,False,-9.12805,-2.2206666,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,20,4.486393,321,"[2.6664726734161377, 9.274864196777344]","[5.395717144012451, 4.60565710067749]",4,[8.333477020263672],[13.238062858581543],-5.024123,-3.0426788,incorrect,False,-10.048246,-3.0426788,incorrect,False,-8.709684,-3.0426788,incorrect,False
capitals-recall,18,state,Illinois,has_competitor,Springfield,Chicago,What is the capital of Illinois?,The capital of Illinois is,0.111,2.612,23.53153153,The capital of Illinois is,21,3.727501,142,"[3.7074499130249023, 8.873770713806152]","[5.960755348205566, 4.265350341796875]",1,[10.302160263061523],[13.9409761428833],-4.922969,-1.3482002,incorrect,False,-9.845938,-1.3482002,incorrect,False,-7.942911,-1.3482002,incorrect,False
