task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,28,0.02425906,99,"[23.10697364807129, 12.519874572753906]","[31.352426528930664, 22.017871856689453]",927,[15.083316802978516],[8.207107543945312],-25.985756,-38.1831,correct,True,-51.97151,-38.1831,incorrect,False,-30.159445,-38.1831,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,29,0.07742166,50,"[27.41000747680664, 15.321084022521973]","[41.30534744262695, 49.403846740722656]",935,[16.29538345336914],[47.4060173034668],-23.68571,-38.469574,correct,True,-47.37142,-38.469574,incorrect,False,-27.35495,-38.469574,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,30,0.46715677,15,"[31.316442489624023, 20.49457359313965]","[27.194337844848633, 31.2049560546875]",192,[21.678009033203125],[0.06085018068552017],-18.591667,-31.03822,correct,True,-37.183334,-31.03822,incorrect,False,-21.399786,-31.03822,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,31,0.78292763,5,"[32.060550689697266, 23.85723304748535]","[6.79233980178833, 51.14208221435547]",155,[19.048402786254883],[24.371660232543945],-10.672192,-25.731068,correct,True,-21.344383,-25.731068,correct,True,-12.718919,-25.731068,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,32,0.48691183,5,"[30.96270751953125, 29.780593872070312]","[10.843564987182617, 14.099146842956543]",76,[20.686771392822266],[35.60342788696289],-7.898921,-22.766943,correct,True,-15.797842,-22.766943,correct,True,-12.491007,-22.766943,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,33,0.46506336,4,"[32.35075378417969, 27.91463851928711]","[-0.8326322436332703, 13.73513126373291]",25,[24.555877685546875],[2.9144957065582275],-7.443283,-21.889048,correct,True,-14.886566,-21.889048,correct,True,-14.094172,-21.889048,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,34,0.042159542,5,"[32.42133712768555, 27.666784286499023]","[90.61376190185547, 63.814674377441406]",31,[25.005077362060547],[115.58271789550781],-9.185341,-25.495918,correct,True,-18.370682,-25.495918,correct,True,-18.079659,-25.495918,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,35,0.033316653,3,"[43.299583435058594, 34.2996711730957]","[56.73163986206055, 56.43626403808594]",6,[38.73947525024414],[-24.008920669555664],-4.328946,-12.615563,correct,True,-8.657892,-12.615563,correct,True,-8.055455,-12.615563,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,36,0.4508785,2,"[48.10471725463867, 42.94825744628906]","[56.38386917114258, 37.8737907409668]",7,[33.887882232666016],[68.78267669677734],-0.9388894,-16.059708,correct,True,-1.8777788,-16.059708,correct,True,-1.8428717,-16.059708,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,37,0.06219188,1,"[52.233116149902344, 45.65644836425781]","[32.715721130371094, 61.5405387878418]",4,[40.37594223022461],[12.138935089111328],-0.0057070386,-11.86857,correct,True,-0.011414077,-11.86857,correct,True,-0.011395957,-11.86857,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,38,0.20110926,1,"[54.64788818359375, 53.64193344116211]","[21.75141143798828, 23.618532180786133]",4,[40.806419372558594],[17.749555587768555],-0.026089158,-13.893647,correct,True,-0.052178316,-13.893647,correct,True,-0.052178316,-13.893647,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,39,0.028051976,1,"[53.45538330078125, 53.4760856628418]","[117.51653289794922, 18.897050857543945]",3,[40.1061897277832],[4.965922832489014],-0.0021826006,-13.353559,correct,True,-0.004365201,-13.353559,correct,True,-0.004365201,-13.353559,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,40,1.7821709e-06,1,"[65.22664642333984, 52.400535583496094]","[15.1321439743042, 4.332712650299072]",5,[38.027015686035156],[-20.628116607666016],-5.960464e-08,-27.19963,correct,True,-1.1920928e-07,-27.19963,correct,True,-1.1920928e-07,-27.19963,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,41,5.1279385e-06,1,"[62.19487762451172, 51.05876922607422]","[17.800228118896484, 43.967254638671875]",6,[32.303443908691406],[13.81216812133789],-1.788139e-07,-29.891434,correct,True,-3.576278e-07,-29.891434,correct,True,-3.576278e-07,-29.891434,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,42,6.538478e-07,1,"[67.02660369873047, 59.987457275390625]","[4.041159629821777, 12.937536239624023]",6,[35.54006576538086],[19.057382583618164],0.0,-31.486538,correct,True,0.0,-31.486538,correct,True,0.0,-31.486538,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,43,1.7386494e-05,1,"[80.57488250732422, 67.81689453125]","[-4.8752665519714355, 17.201976776123047]",10,[48.556541442871094],[2.6900088787078857],-5.960461e-07,-32.01834,correct,True,-1.1920922e-06,-32.01834,correct,True,-1.1920922e-06,-32.01834,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,44,1.0258596,1,"[80.49908447265625, 56.23683547973633]","[13.123242378234863, 28.391206741333008]",48,[53.78148651123047],[5.113879680633545],-0.2642838,-27.246166,correct,True,-0.5285676,-27.246166,correct,True,-0.5285676,-27.246166,correct,True
capitals-recall,11,country,United Arab Emirates,has_competitor,Abu Dhabi,Dubai,What is the capital of the United Arab Emirates?,The capital of the United Arab Emirates is,1.6,3.1,1.9375,The capital of the United Arab Emirates is,45,0.0291982,1,"[56.664283752441406, 47.029624938964844]",,15,[35.729434967041016],,-0.0022141119,-20.939278,correct,True,-0.0044282237,-20.939278,correct,True,-0.0044282237,-20.939278,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,0,0.00015813472,73496,[0.1422279179096222],[29.3646297454834],69415,[0.9017853140830994],[35.31478500366211],-111.751526,-110.99197,incorrect,False,-111.751526,-110.99197,incorrect,False,-111.751526,-110.99197,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,1,0.030535948,48636,[6.389964580535889],[22.226747512817383],40809,[8.327254295349121],[25.502403259277344],-101.61742,-99.68012,incorrect,False,-101.61742,-99.68012,incorrect,False,-101.61742,-99.68012,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,2,0.025185788,32935,[12.564535140991211],[33.22828674316406],26085,[15.372791290283203],[28.922664642333984],-113.70168,-110.89343,incorrect,False,-113.70168,-110.89343,incorrect,False,-113.70168,-110.89343,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,3,0.29124725,24833,[17.957317352294922],[14.479158401489258],20928,[19.990697860717773],[7.636531829833984],-114.57479,-112.54141,incorrect,False,-114.57479,-112.54141,incorrect,False,-114.57479,-112.54141,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,4,0.32439336,26045,[19.68353843688965],[0.6895334124565125],23843,[20.788694381713867],[-3.8386638164520264],-117.05619,-115.951035,incorrect,False,-117.05619,-115.951035,incorrect,False,-117.05619,-115.951035,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,5,0.6520381,35889,[18.545249938964844],[8.238924026489258],35161,[18.841753005981445],[-0.41105812788009644],-117.89624,-117.59974,incorrect,False,-117.89624,-117.59974,incorrect,False,-117.89624,-117.59974,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,6,0.0022232346,33339,[17.307056427001953],[14.479065895080566],42395,[14.478311538696289],[-10.16997241973877],-99.289406,-102.11816,correct,True,-99.289406,-102.11816,correct,True,-99.289406,-102.11816,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,7,0.31042078,30895,[18.370460510253906],[28.11005401611328],54423,[11.697013854980469],[4.130166530609131],-87.14676,-93.820206,correct,True,-87.14676,-93.820206,correct,True,-87.14676,-93.820206,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,8,0.32450426,24867,[22.419660568237305],[11.48974609375],59204,[11.967771530151367],[-8.856491088867188],-84.337135,-94.789024,correct,True,-84.337135,-94.789024,correct,True,-84.337135,-94.789024,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,9,0.26066437,25119,[21.528453826904297],[12.861140251159668],88086,[6.691291332244873],[16.808107376098633],-79.61922,-94.45638,correct,True,-79.61922,-94.45638,correct,True,-79.61922,-94.45638,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,10,0.33065096,29154,[20.812944412231445],[2.7621138095855713],81554,[9.076622009277344],[10.023682594299316],-83.126915,-94.863235,correct,True,-83.126915,-94.863235,correct,True,-83.126915,-94.863235,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,11,0.547488,33300,[17.906328201293945],[12.318618774414062],73033,[9.713937759399414],[13.206931114196777],-76.46359,-84.65598,correct,True,-76.46359,-84.65598,correct,True,-76.46359,-84.65598,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,12,0.05169948,25907,[17.99692726135254],[0.33397698402404785],55876,[11.070734024047852],[-9.183424949645996],-68.63356,-75.55975,correct,True,-68.63356,-75.55975,correct,True,-68.63356,-75.55975,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,13,1.665196e-07,24477,[14.237727165222168],[-8.568914413452148],68280,[6.2041215896606445],[-11.113786697387695],-67.37457,-75.40817,correct,True,-67.37457,-75.40817,correct,True,-67.37457,-75.40817,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,14,5.2239737e-09,29214,[12.096550941467285],[-7.814902305603027],77543,[4.288635730743408],[3.513221025466919],-71.01601,-78.82392,correct,True,-71.01601,-78.82392,correct,True,-71.01601,-78.82392,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,15,3.388141e-10,37546,[9.977045059204102],[0.7374676465988159],71822,[4.639742374420166],[3.6908681392669678],-80.89409,-86.23139,correct,True,-80.89409,-86.23139,correct,True,-80.89409,-86.23139,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,16,7.957414e-10,38786,[9.068090438842773],[-11.535954475402832],68278,[4.73341178894043],[-11.450984001159668],-75.74223,-80.07691,correct,True,-75.74223,-80.07691,correct,True,-75.74223,-80.07691,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,17,1.3143718e-07,52848,[5.884949684143066],[3.56894588470459],86446,[2.0464401245117188],[-1.5101696252822876],-68.01716,-71.85567,correct,True,-68.01716,-71.85567,correct,True,-68.01716,-71.85567,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,18,0.0022615003,54947,[5.703859329223633],[-9.104328155517578],97512,[1.4422833919525146],[-0.8092107772827148],-47.078053,-51.339626,correct,True,-47.078053,-51.339626,correct,True,-47.078053,-51.339626,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,19,0.5531724,65487,[4.058171272277832],[3.201040029525757],97436,[1.2272632122039795],[-26.0605411529541],-39.945774,-42.77668,correct,True,-39.945774,-42.77668,correct,True,-39.945774,-42.77668,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,20,0.77481645,56096,[4.217723369598389],[-8.341985702514648],138803,[-2.503427028656006],[1.9002571105957031],-35.55054,-42.27169,correct,True,-35.55054,-42.27169,correct,True,-35.55054,-42.27169,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,21,0.75995404,70296,[2.5342721939086914],[-7.789772033691406],129493,[-1.9856534004211426],[18.802968978881836],-36.19802,-40.717945,correct,True,-36.19802,-40.717945,correct,True,-36.19802,-40.717945,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,22,1.422681,83187,[1.3402118682861328],[-9.34405517578125],86379,[1.049537181854248],[-13.865228652954102],-43.495262,-43.78594,correct,True,-43.495262,-43.78594,correct,True,-43.495262,-43.78594,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,23,1.0579058,95362,[-0.5516479015350342],[13.597611427307129],108949,[-1.6426719427108765],[28.82888412475586],-44.433544,-45.52457,correct,True,-44.433544,-45.52457,correct,True,-44.433544,-45.52457,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,24,0.10136308,67993,[1.5428074598312378],[3.389625310897827],55119,[2.81913161277771],[9.624321937561035],-43.840332,-42.56401,incorrect,False,-43.840332,-42.56401,incorrect,False,-43.840332,-42.56401,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,25,0.40008068,50336,[1.942324161529541],[-2.9093101024627686],31441,[4.106481075286865],[20.617080688476562],-37.59674,-35.432587,incorrect,False,-37.59674,-35.432587,incorrect,False,-37.59674,-35.432587,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,26,0.23834059,51044,[1.3126999139785767],[24.713973999023438],12087,[6.99492073059082],[30.69314956665039],-38.70667,-33.024445,incorrect,False,-38.70667,-33.024445,incorrect,False,-38.70667,-33.024445,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,27,1.4553338,22551,[4.360729217529297],[-5.162005424499512],2855,[10.618063926696777],[16.954092025756836],-34.347633,-28.090298,incorrect,False,-34.347633,-28.090298,incorrect,False,-34.347633,-28.090298,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,28,0.7375442,26842,[3.863185167312622],[-5.675648212432861],1661,[13.058018684387207],[0.05643274635076523],-40.29105,-31.096218,incorrect,False,-40.29105,-31.096218,incorrect,False,-40.29105,-31.096218,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,29,1.0680965,32401,[3.1404480934143066],[27.137737274169922],2048,[13.14710521697998],[28.808698654174805],-44.46942,-34.462765,incorrect,False,-44.46942,-34.462765,incorrect,False,-44.46942,-34.462765,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,30,0.16540176,12774,[6.723345756530762],[12.419756889343262],656,[16.338727951049805],[13.741349220275879],-39.55361,-29.93823,incorrect,False,-39.55361,-29.93823,incorrect,False,-39.55361,-29.93823,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,31,0.07245616,5734,[7.899023532867432],[42.596641540527344],282,[16.474191665649414],[43.38017272949219],-33.040485,-24.465319,incorrect,False,-33.040485,-24.465319,incorrect,False,-33.040485,-24.465319,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,32,0.42256767,1152,[12.352544784545898],[18.717178344726562],72,[20.635601043701172],[29.896955490112305],-26.424042,-18.140985,incorrect,False,-26.424042,-18.140985,incorrect,False,-26.424042,-18.140985,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,33,0.41663018,612,[14.22144603729248],[11.431876182556152],28,[23.616252899169922],[-3.4740030765533447],-24.582384,-15.187578,incorrect,False,-24.582384,-15.187578,incorrect,False,-24.582384,-15.187578,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,34,0.034666315,453,[15.288346290588379],[69.07215881347656],40,[22.842010498046875],[123.26824188232422],-26.37624,-18.822575,incorrect,False,-26.37624,-18.822575,incorrect,False,-26.37624,-18.822575,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,35,0.05688629,39,[23.80396270751953],[76.84261322021484],4,[38.05044174194336],[35.448028564453125],-22.442652,-8.196174,incorrect,False,-22.442652,-8.196174,incorrect,False,-22.442652,-8.196174,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,36,0.006015937,10,[32.77294158935547],[39.016788482666016],3,[41.157493591308594],[11.084583282470703],-21.79233,-13.407778,incorrect,False,-21.79233,-13.407778,incorrect,False,-21.79233,-13.407778,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,37,0.35701227,3,[36.557861328125],[30.142385482788086],2,[40.54633712768555],[8.309854507446289],-6.3484926,-2.3600166,incorrect,False,-6.3484926,-2.3600166,incorrect,False,-6.3484926,-2.3600166,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,38,0.3847306,3,[39.35233688354492],[132.57830810546875],2,[40.54887771606445],[56.79725646972656],-3.833944,-2.6374032,incorrect,False,-3.833944,-2.6374032,incorrect,False,-3.833944,-2.6374032,incorrect,False
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,39,0.003532087,1,[57.85329818725586],[75.89483642578125],3,[46.786617279052734],[-21.587324142456055],-0.00039164504,-11.067073,correct,True,-0.00039164504,-11.067073,correct,True,-0.00039164504,-11.067073,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,40,0.00071159727,1,[64.35895538330078],[-15.260992050170898],3,[41.722557067871094],[-22.034725189208984],-6.7112574e-05,-22.636465,correct,True,-6.7112574e-05,-22.636465,correct,True,-6.7112574e-05,-22.636465,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,41,0.0022882393,1,[56.43183135986328],[32.30393600463867],3,[34.800662994384766],[2.0612385272979736],-0.00024577935,-21.631414,correct,True,-0.00024577935,-21.631414,correct,True,-0.00024577935,-21.631414,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,42,0.00016111549,1,[61.031044006347656],[16.064882278442383],3,[34.95745086669922],[23.264968872070312],-1.3112935e-05,-26.073606,correct,True,-1.3112935e-05,-26.073606,correct,True,-1.3112935e-05,-26.073606,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,43,2.3962432e-09,1,[77.70066833496094],[23.921262741088867],8,[49.10206985473633],[16.901592254638672],0.0,-28.598598,correct,True,0.0,-28.598598,correct,True,0.0,-28.598598,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,44,1.2574745e-11,1,[95.7652816772461],[-9.416278839111328],11,[61.9476432800293],[-3.3438339233398438],0.0,-33.81764,correct,True,0.0,-33.81764,correct,True,0.0,-33.81764,correct,True
capitals-recall,12,state,Alabama,has_competitor,Montgomery,Birmingham,What is the capital of Alabama?,The capital of Alabama is,0.192,0.194,1.010416667,The capital of Alabama is,45,7.84254e-05,1,[54.111083984375],,5,[36.50844192504883],,-5.6028207e-06,-17.602648,correct,True,-5.6028207e-06,-17.602648,correct,True,-5.6028207e-06,-17.602648,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,0,0.00017733446,179757,[-17.33357048034668],[-3.1971054077148438],186290,[-18.52544403076172],[35.56593704223633],-129.12782,-130.31969,correct,True,-129.12782,-130.31969,correct,True,-129.12782,-130.31969,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,1,0.04203722,172575,[-15.86519718170166],[-4.7902750968933105],129612,[-8.602331161499023],[8.475178718566895],-124.31048,-117.047615,incorrect,False,-124.31048,-117.047615,incorrect,False,-124.31048,-117.047615,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,2,0.0035198543,160087,[-16.679481506347656],[1.041674256324768],105223,[-5.828529357910156],[39.35350036621094],-144.61194,-133.76099,incorrect,False,-144.61194,-133.76099,incorrect,False,-144.61194,-133.76099,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,3,0.0058375485,154558,[-16.26479721069336],[40.376792907714844],75952,[1.065198540687561],[43.59870529174805],-151.59764,-134.26764,incorrect,False,-151.59764,-134.26764,incorrect,False,-151.59764,-134.26764,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,4,0.009129242,135678,[-10.681488037109375],[-9.384324073791504],60741,[6.9880571365356445],[23.155786514282227],-149.16202,-131.49248,incorrect,False,-149.16202,-131.49248,incorrect,False,-149.16202,-131.49248,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,5,0.23304379,154295,[-11.44678020477295],[-3.3635823726654053],61093,[10.275933265686035],[9.171504974365234],-146.9807,-125.25799,incorrect,False,-146.9807,-125.25799,incorrect,False,-146.9807,-125.25799,incorrect,False
