task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,26,7.645034,3024,[3.957214832305908],[-3.0855202674865723],21478,"[1.3610036373138428, -0.2574298083782196]","[-4.518062114715576, -0.5646222829818726]",-10.194254,-12.098913,correct,True,-10.194254,-24.197826,correct,True,-10.194254,-12.790466,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,27,6.8466616,3766,[3.083664894104004],[-2.136770725250244],35572,"[-0.20477138459682465, -0.5065963864326477]","[-0.6234585642814636, 3.9740829467773438]",-10.602842,-12.499592,correct,True,-10.602842,-24.999184,correct,True,-10.602842,-13.891278,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,28,6.3513384,7547,[2.4524128437042236],[-0.6236926317214966],43076,"[-0.43697458505630493, 1.1476352214813232]","[0.9500589370727539, 1.8182162046432495]",-11.540471,-12.451737,correct,True,-11.540471,-24.903475,correct,True,-11.540471,-14.429857,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,29,6.8610134,5710,[2.331705093383789],[6.069835186004639],28696,"[-0.09795856475830078, 1.934579849243164]","[-1.4357750415802002, 0.9307828545570374]",-11.089415,-11.650526,correct,True,-11.089415,-23.301052,correct,True,-11.089415,-13.519075,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,30,7.0284424,514,[4.946897029876709],[-2.1045994758605957],42213,"[-0.6902167797088623, 2.5009424686431885]","[1.2232335805892944, -3.232089042663574]",-8.584651,-11.592567,correct,True,-8.584651,-23.185135,correct,True,-8.584651,-14.221765,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,31,7.7597427,1033,[4.2860002517700195],[-1.2041252851486206],34648,"[-0.28142791986465454, 1.3623148202896118]","[-1.8341223001480103, -2.8704802989959717]",-9.038942,-11.865309,correct,True,-9.038942,-23.730618,correct,True,-9.038942,-13.606373,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,32,7.8800964,1336,[4.090943336486816],[0.6958893537521362],45764,"[-0.9099658727645874, 0.3911072909832001]","[0.8471360206604004, 3.2496962547302246]",-9.230853,-12.640009,correct,True,-9.230853,-25.280018,correct,True,-9.230853,-14.231761,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,33,8.161892,877,[4.304038047790527],[-4.815464496612549],36118,"[-0.6177896857261658, 1.6765878200531006]","[-0.12597979605197906, -0.07696661353111267]",-8.769777,-12.06445,correct,True,-8.769777,-24.1289,correct,True,-8.769777,-13.691604,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,34,7.934496,3726,[2.633394956588745],[-2.9070417881011963],35409,"[-0.6586313247680664, 1.6570885181427002]","[-0.6999490857124329, 5.025074481964111]",-10.380318,-12.14073,correct,True,-10.380318,-24.28146,correct,True,-10.380318,-13.672342,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,35,8.09029,9792,[1.5383623838424683],[-1.9363574981689453],42227,"[-0.9282094240188599, 3.4466147422790527]","[1.077359914779663, 1.0914851427078247]",-11.573264,-11.605972,correct,True,-11.573264,-23.211945,correct,True,-11.573264,-14.039833,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,36,7.8163958,11863,[0.8706520199775696],[0.14905013144016266],28490,"[-0.558228075504303, 3.832979202270508]","[-2.960686206817627, -0.5302342176437378]",-11.906208,-10.741116,incorrect,False,-11.906208,-21.482231,correct,True,-11.906208,-13.335086,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,37,7.9982333,10336,[0.9254531264305115],[0.6766894459724426],43588,"[-1.587251901626587, 3.770090341567993]","[4.00112771987915, -4.4079718589782715]",-11.671795,-11.381388,incorrect,False,-11.671795,-22.762775,correct,True,-11.671795,-14.184498,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,38,7.695671,9661,[1.164441466331482],[0.6266657114028931],24271,"[-0.24719534814357758, 2.3408925533294678]","[0.6130509972572327, 6.90684175491333]",-11.63804,-11.461566,incorrect,False,-11.63804,-22.923132,correct,True,-11.63804,-13.049671,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,39,7.71847,9793,[1.4029300212860107],[-1.0790023803710938],25399,"[-0.02820228785276413, 5.196667194366455]","[2.5319907665252686, -2.3533315658569336]",-11.615222,-10.559075,incorrect,False,-11.615222,-21.11815,correct,True,-11.615222,-13.046349,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,40,8.375433,13428,[1.0491575002670288],[0.20695185661315918],15637,"[0.8379082679748535, 3.692625045776367]","[1.6180511713027954, 0.02902192249894142]",-11.887146,-10.576578,incorrect,False,-11.887146,-21.153156,correct,True,-11.887146,-12.0983925,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,41,8.362385,14698,[1.1125744581222534],[3.040675163269043],11792,"[1.415169596672058, 2.6856465339660645]","[-4.107857704162598, 2.6336252689361572]",-11.99493,-10.416454,incorrect,False,-11.99493,-20.832909,correct,True,-11.99493,-11.692335,incorrect,False
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,42,8.242434,4348,[2.118945598602295],[5.424335479736328],22758,"[-0.05627594143152237, 3.565887689590454]","[1.685612440109253, 4.663751602172852]",-10.5050955,-10.380188,incorrect,False,-10.5050955,-20.760376,correct,True,-10.5050955,-12.680317,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,43,6.4434857,431,[3.955956220626831],[3.544496774673462],9677,"[0.5506396889686584, 5.1808857917785645]","[0.33556511998176575, 4.5064215660095215]",-8.599097,-8.875527,correct,True,-8.599097,-17.751055,correct,True,-8.599097,-12.004411,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,44,3.764791,169,[4.936591625213623],[2.5858724117279053],8964,"[0.6299381256103516, 6.6203436851501465]","[4.899964332580566, 10.750999450683594]",-8.56991,-8.546123,incorrect,False,-8.56991,-17.092245,correct,True,-8.56991,-12.876558,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,45,3.7122722,175,[5.397837162017822],[6.481023788452148],4300,"[2.0657994747161865, 10.698745727539062]","[4.577089309692383, 7.5968170166015625]",-8.598986,-6.7187834,incorrect,False,-8.598986,-13.437567,correct,True,-8.598986,-11.931014,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,46,0.9851099,74,[7.0913166999816895],[15.560546875],1775,"[3.4026970863342285, 12.64724063873291]","[9.851715087890625, 3.409832715988159]",-9.625685,-6.809135,incorrect,False,-9.625685,-13.61827,correct,True,-9.625685,-13.314297,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,47,1.9504025,13,[11.937586784362793],[-1.6653650999069214],145,"[6.541515350341797, 13.301959037780762]","[-0.823305606842041, 6.647373676300049]",-5.548169,-5.553172,correct,True,-5.548169,-11.106344,correct,True,-5.548169,-10.9442425,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,48,1.9678864,15,[11.336570739746094],[3.075441837310791],158,"[6.231438636779785, 14.737831115722656]","[1.7222392559051514, 15.531158447265625]",-5.771156,-5.456351,incorrect,False,-5.771156,-10.912702,correct,True,-5.771156,-10.87628,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,49,2.2629044,14,[11.460418701171875],[21.354141235351562],137,"[6.3083391189575195, 19.265470504760742]","[13.534605026245117, 10.54645824432373]",-5.334623,-5.2437105,incorrect,False,-5.334623,-10.487421,correct,True,-5.334623,-10.486699,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,50,1.8819374,1,[16.479267120361328],[-7.452855110168457],41,"[9.558707237243652, 20.948062896728516]","[-0.048534881323575974, -3.0421290397644043]",-1.0356174,-3.9782302,correct,True,-1.0356174,-7.9564605,correct,True,-1.0356174,-7.9561715,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,51,0.37550783,6,[14.17525577545166],[25.815874099731445],46,"[9.15136432647705, 20.455812454223633]","[3.4783787727355957, 0.9438905715942383]",-5.363985,-5.194078,incorrect,False,-5.363985,-10.388156,correct,True,-5.363985,-10.387875,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,52,0.493754,1,[20.603626251220703],[14.888410568237305],40,"[9.556619644165039, 19.855499267578125]","[5.813787460327148, 11.28878116607666]",-0.129828,-5.590454,correct,True,-0.129828,-11.180908,correct,True,-0.129828,-11.176841,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,53,0.055235278,1,[23.459009170532227],[22.652616500854492],29,"[10.558869361877441, 21.993757247924805]","[4.615367889404297, -5.09066915512085]",-0.0075834016,-6.454335,correct,True,-0.0075834016,-12.90867,correct,True,-0.0075834016,-12.907725,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,54,0.0015606876,1,[27.682086944580078],[-2.088587522506714],27,"[11.092564582824707, 20.7818603515625]","[-7.466201305389404, 6.316019058227539]",-0.00013577017,-8.302792,correct,True,-0.00013577017,-16.605583,correct,True,-0.00013577017,-16.589655,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,55,0.0019944198,1,[26.247581481933594],[19.3435115814209],49,"[8.965875625610352, 22.04258918762207]","[17.804492950439453, 20.307998657226562]",-0.00017641419,-8.642617,correct,True,-0.00017641419,-17.285234,correct,True,-0.00017641419,-17.281876,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,56,0.00026198797,1,[29.95134735107422],[9.871073722839355],12,"[13.075817108154297, 27.433509826660156]","[2.1699628829956055, 9.65613079071045]",-1.9788546e-05,-8.438049,correct,True,-1.9788546e-05,-16.876099,correct,True,-1.9788546e-05,-16.875572,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,57,0.00025784713,1,[31.08696174621582],[7.797440052032471],11,"[13.001084327697754, 28.431621551513672]","[4.175808429718018, 6.452739715576172]",-2.0146166e-05,-9.042995,correct,True,-2.0146166e-05,-18.08599,correct,True,-2.0146166e-05,-18.085894,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,58,0.0012370377,1,[31.413000106811523],[11.994051933288574],11,"[13.38988208770752, 28.4180850982666]","[15.179965019226074, 10.220419883728027]",-0.000116699084,-9.011631,correct,True,-0.000116699084,-18.023262,correct,True,-0.000116699084,-18.02323,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,59,0.0075346497,1,[32.692081451416016],[-13.698484420776367],6,"[16.470361709594727, 29.233407974243164]","[-1.0666505098342896, 5.203209400177002]",-0.0008686583,-8.111325,correct,True,-0.0008686583,-16.22265,correct,True,-0.0008686583,-16.222588,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,60,0.016482823,1,[23.802141189575195],[2.4589221477508545],6,"[14.009574890136719, 26.807126998901367]","[0.29978686571121216, -7.372133255004883]",-0.0020049962,-4.89739,correct,True,-0.0020049962,-9.79478,correct,True,-0.0020049962,-9.79458,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,61,0.023229498,1,[20.30064582824707],[-4.2082085609436035],6,"[11.55518627166748, 19.293710708618164]","[-1.5767734050750732, -13.46552848815918]",-0.0025537757,-4.3742566,correct,True,-0.0025537757,-8.748513,correct,True,-0.0025537757,-8.74801,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,62,0.39258385,1,[13.438023567199707],[1.316902756690979],4,"[7.949172019958496, 9.467684745788574]","[3.5307061672210693, -16.62726402282715]",-0.052081343,-2.77138,correct,True,-0.052081343,-5.54276,correct,True,-0.052081343,-5.5409365,correct,True
capitals-recall,14,state,California,has_competitor,Sacramento,Los Angeles,What is the capital of California?,The capital of California is,0.527,3.8,7.210626186,The capital of California is,63,2.486542,1,[10.866379737854004],,5,"[7.274764060974121, 1.4447506666183472]",,-0.46687368,-2.0395627,correct,True,-0.46687368,-4.0791254,correct,True,-0.46687368,-4.0584884,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,0,4.5278044,69721,[-2.504002809524536],[1.9845420122146606],41456,"[-1.0384347438812256, 2.827630043029785]","[-0.7716875672340393, -1.9852112531661987]",-16.122038,-13.033019,incorrect,False,-16.122038,-26.066038,correct,True,-16.122038,-14.656471,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,1,5.0972686,60127,[-1.4549752473831177],[0.13831354677677155],60791,"[-1.489314079284668, 1.9197993278503418]","[0.5012907981872559, 6.433248519897461]",-15.35863,-14.11172,incorrect,False,-15.35863,-28.22344,correct,True,-15.35863,-15.392969,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,2,5.0963507,67579,[-1.3934506177902222],[2.5211026668548584],65720,"[-1.292067050933838, 3.3189449310302734]","[1.9167078733444214, 2.6317708492279053]",-15.669668,-13.60729,incorrect,False,-15.669668,-27.21458,correct,True,-15.669668,-15.568284,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,3,6.576957,49894,[-0.22123770415782928],[0.3562805652618408],53222,"[-0.38702476024627686, 3.845184803009033]","[-1.964708924293518, 0.6333501935005188]",-14.342771,-12.79541,incorrect,False,-14.342771,-25.59082,correct,True,-14.342771,-14.508558,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,4,8.107486,45082,[0.04224243015050888],[-3.646482229232788],75959,"[-1.6319538354873657, 4.042166233062744]","[2.994709014892578, 2.6045148372650146]",-13.80468,-12.928163,incorrect,False,-13.80468,-25.856325,correct,True,-13.80468,-15.478876,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,5,8.477983,71495,[-1.6370586156845093],[-2.2629611492156982],43159,"[-0.12874232232570648, 4.920655250549316]","[2.4078991413116455, 1.5496788024902344]",-15.149006,-11.680353,incorrect,False,-15.149006,-23.360706,correct,True,-15.149006,-13.640689,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,6,8.246828,78752,[-2.452608108520508],[0.5835162401199341],22485,"[0.6746650338172913, 5.55801248550415]","[0.7537251114845276, 0.3865301012992859]",-15.627594,-10.927501,incorrect,False,-15.627594,-21.855001,correct,True,-15.627594,-12.50032,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,7,8.941587,79347,[-2.303837299346924],[5.208981513977051],18751,"[1.1035585403442383, 6.063852787017822]","[1.1158888339996338, 0.8381707668304443]",-15.423525,-10.431237,incorrect,False,-15.423525,-20.862474,correct,True,-15.423525,-12.0161295,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,8,8.947119,57933,[-0.6940626502037048],[8.808950424194336],16969,"[1.545937180519104, 5.906801700592041]","[7.21481990814209, 4.265986442565918]",-14.0918,-9.946262,incorrect,False,-14.0918,-19.892525,correct,True,-14.0918,-11.851801,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,9,8.815109,5840,[5.345192909240723],[-3.363532066345215],3031,"[6.020482063293457, 7.2569427490234375]","[-7.523033142089844, -2.6058499813079834]",-10.640944,-8.619486,incorrect,False,-10.640944,-17.238972,correct,True,-10.640944,-9.965654,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,10,8.758849,7805,[3.92047119140625],[-3.7748281955718994],17379,"[2.9082047939300537, 6.546600818634033]","[0.9212459921836853, 3.3079075813293457]",-10.984564,-9.9998865,incorrect,False,-10.984564,-19.999773,correct,True,-10.984564,-11.99683,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,11,8.456482,17684,[2.564671277999878],[-1.312666654586792],10288,"[3.2696218490600586, 7.9365129470825195]","[0.1430005133152008, -4.030071258544922]",-12.1011305,-8.9513035,incorrect,False,-12.1011305,-17.902607,correct,True,-12.1011305,-11.396179,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,12,8.655113,40288,[1.2707794904708862],[-3.8024044036865234],17681,"[2.690119743347168, 6.719865322113037]","[-1.1005711555480957, -1.1196666955947876]",-13.480351,-10.1119995,incorrect,False,-13.480351,-20.223999,correct,True,-13.480351,-12.06101,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,13,7.4778166,67445,[-1.010047197341919],[2.169006824493408],21136,"[1.6419827938079834, 6.3206868171691895]","[-4.328017234802246, -2.918972969055176]",-15.282872,-10.075631,incorrect,False,-15.282872,-20.151262,correct,True,-15.282872,-12.630841,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,14,8.540773,36715,[0.16388078033924103],[-4.349191665649414],52336,"[-0.6533293724060059, 5.67546272277832]","[1.394686222076416, -3.000560760498047]",-13.44178,-11.3116455,incorrect,False,-13.44178,-22.623291,correct,True,-13.44178,-14.258989,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,15,7.7884827,62097,[-1.882175087928772],[-5.392035484313965],26979,"[0.05431319773197174, 5.081066131591797]","[-0.8529400825500488, -4.427929878234863]",-14.997402,-10.959343,incorrect,False,-14.997402,-21.918686,correct,True,-14.997402,-13.060909,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,16,8.325277,84497,[-4.208043098449707],[3.850909471511841],21998,"[-0.35182058811187744, 3.991037607192993]","[3.6701838970184326, 0.1549832820892334]",-16.498932,-11.057306,incorrect,False,-16.498932,-22.114613,correct,True,-16.498932,-12.64271,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,17,8.613139,71416,[-2.3074393272399902],[-0.3702661693096161],14509,"[1.2098559141159058, 4.129176616668701]","[-1.6952821016311646, -0.7301125526428223]",-15.41562,-10.707386,incorrect,False,-15.41562,-21.414772,correct,True,-15.41562,-11.898324,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,18,8.475451,60880,[-2.4437973499298096],[-0.5063310265541077],14941,"[0.41672900319099426, 3.910890579223633]","[-2.428755044937134, 1.7636783123016357]",-14.861041,-10.723153,incorrect,False,-14.861041,-21.446306,correct,True,-14.861041,-12.000517,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,19,8.554287,61972,[-2.4733681678771973],[0.420990526676178],30427,"[-0.7432619333267212, 4.453904628753662]","[-0.05173703655600548, -2.0994670391082764]",-14.896869,-10.828394,incorrect,False,-14.896869,-21.656788,correct,True,-14.896869,-13.166763,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,20,8.505024,65712,[-2.0465967655181885],[9.155961036682129],40693,"[-0.6890900731086731, 3.7269976139068604]","[0.587708592414856, -0.40050965547561646]",-15.15391,-11.56946,incorrect,False,-15.15391,-23.13892,correct,True,-15.15391,-13.796403,incorrect,False
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,21,8.516158,22069,[1.5515989065170288],[6.6560258865356445],56310,"[-0.427966833114624, 3.6237504482269287]","[-3.1354269981384277, 3.3861706256866455]",-12.564575,-11.944742,incorrect,False,-12.564575,-23.889484,correct,True,-12.564575,-14.544141,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,22,8.158088,4392,[3.984631061553955],[-7.120786190032959],78936,"[-1.5888423919677734, 5.064079761505127]","[1.8773889541625977, -3.7643251419067383]",-10.519174,-12.337102,correct,True,-10.519174,-24.674204,correct,True,-10.519174,-16.092648,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,23,7.6868496,24068,[1.011091709136963],[4.307003974914551],54888,"[-0.779998779296875, 3.4646968841552734]","[0.8503552079200745, 2.886789321899414]",-12.966537,-12.423971,incorrect,False,-12.966537,-24.847942,correct,True,-12.966537,-14.757626,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,24,6.8983603,8158,[2.7825777530670166],[-2.8457024097442627],51710,"[-0.41273173689842224, 4.797583103179932]","[-6.54996395111084, -2.9090371131896973]",-11.56741,-11.730693,correct,True,-11.56741,-23.461386,correct,True,-11.56741,-14.762721,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,25,6.568714,11533,[1.5544599294662476],[-3.9764997959136963],84162,"[-3.2575581073760986, 3.053100347518921]","[-3.7296035289764404, 1.5373343229293823]",-12.088596,-14.867262,correct,True,-12.088596,-29.734524,correct,True,-12.088596,-16.900618,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,26,8.141138,48343,[-0.15992730855941772],[-2.319697856903076],98068,"[-4.742656707763672, 3.7151310443878174]","[4.37571907043457, -0.5669078826904297]",-14.300217,-14.645463,correct,True,-14.300217,-29.290926,correct,True,-14.300217,-18.88295,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,27,7.672459,55632,[-1.0482721328735352],[-4.529144763946533],88481,"[-3.3183751106262207, 3.8738584518432617]","[1.878527045249939, 2.204517364501953]",-14.770016,-13.092809,incorrect,False,-14.770016,-26.185617,correct,True,-14.770016,-17.04012,correct,True
capitals-recall,15,state,Connecticut,has_competitor,Hartford,Bridgeport,What is the capital of Connecticut?,The capital of Connecticut is,0.119,0.148,1.243697479,The capital of Connecticut is,28,7.4054337,84871,[-2.72756290435791],[-2.8530290126800537],84726,"[-2.7135517597198486, 5.134539604187012]","[0.5158331394195557, -3.099834442138672]",-16.776175,-12.990061,incorrect,False,-16.776175,-25.980122,correct,True,-16.776175,-16.762165,incorrect,False
