task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,31,7.473309,17,[9.69694995880127],[1.5588147640228271],3511,[4.433124542236328],[4.6009297370910645],-5.199293,-10.463119,correct,True,-5.199293,-10.463119,correct,True,-5.199293,-10.463119,correct,True,10.0570755,55340,[0.6166097521781921],[-0.3083474338054657],65664,[0.22013168036937714],[0.07105949521064758],-13.105139,-13.501616,correct,True,-13.105139,-13.501616,correct,True,-13.105139,-13.501616,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,32,6.6179385,15,[9.735173225402832],[13.024197578430176],1284,[5.204268455505371],[6.802509784698486],-5.052167,-9.583072,correct,True,-5.052167,-9.583072,correct,True,-5.052167,-9.583072,correct,True,10.057663,55226,[0.6145097017288208],[3.3693432807922363],65469,[0.2205803394317627],[0.43166065216064453],-13.099937,-13.493866,correct,True,-13.099937,-13.493866,correct,True,-13.099937,-13.493866,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,33,3.09777,4,[12.380332946777344],[19.607667922973633],308,[6.57497501373291],[3.5438876152038574],-3.6754622,-9.48082,correct,True,-3.6754622,-9.48082,correct,True,-3.6754622,-9.48082,correct,True,10.057318,54451,[0.6407879590988159],[-0.635646402835846],65244,[0.22407595813274384],[0.2023075819015503],-13.070105,-13.486816,correct,True,-13.070105,-13.486816,correct,True,-13.070105,-13.486816,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,34,2.4735732,3,[17.91226577758789],[16.92612648010254],500,[7.003809452056885],[5.568053722381592],-2.050084,-12.958541,correct,True,-2.050084,-12.958541,correct,True,-2.050084,-12.958541,correct,True,10.0564,54493,[0.6362029314041138],[-1.160160779953003],65095,[0.22651931643486023],[-0.02027033269405365],-13.072531,-13.482215,correct,True,-13.072531,-13.482215,correct,True,-13.072531,-13.482215,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,35,2.052619,1,[21.503644943237305],[31.950424194335938],507,[8.049957275390625],[-0.33274683356285095],-1.0073944,-14.461082,correct,True,-1.0073944,-14.461082,correct,True,-1.0073944,-14.461082,correct,True,10.054388,54858,[0.6248810291290283],[-2.7322466373443604],65151,[0.2270420491695404],[-0.0951889380812645],-13.088558,-13.486397,correct,True,-13.088558,-13.486397,correct,True,-13.088558,-13.486397,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,36,0.46500146,1,[31.515039443969727],[8.343552589416504],917,[7.149950981140137],[5.78219747543335],-0.12043878,-24.485529,correct,True,-0.12043878,-24.485529,correct,True,-0.12043878,-24.485529,correct,True,10.045493,57052,[0.5697149634361267],[3.315714120864868],65962,[0.22647923231124878],[7.028858184814453],-13.180498,-13.523734,correct,True,-13.180498,-13.523734,correct,True,-13.180498,-13.523734,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,37,0.1085593,1,[31.278108596801758],[-15.595306396484375],150,[8.526287078857422],[-10.055174827575684],-0.017491838,-22.769314,correct,True,-0.017491838,-22.769314,correct,True,-0.017491838,-22.769314,correct,True,10.040589,57356,[0.7345266938209534],[2.0555012226104736],61880,[0.5549340844154358],[2.6925346851348877],-13.197994,-13.377586,correct,True,-13.197994,-13.377586,correct,True,-13.197994,-13.377586,correct,True,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,38,0.062032484,1,[19.268117904663086],[-18.47412109375],32,[2.2865655422210693],[-14.980576515197754],-0.010474587,-16.992027,correct,True,-0.010474587,-16.992027,correct,True,-0.010474587,-16.992027,correct,True,9.057051,114328,[6.882659912109375],[-11.971394538879395],100170,[7.787865161895752],[-13.115045547485352],-17.641006,-16.735802,incorrect,False,-17.641006,-16.735802,incorrect,False,-17.641006,-16.735802,incorrect,False,A
animals,3,Atypical,penguin,bird,fish,0.9259259259,A penguin is a type of,What kind of animal is a penguin?,A penguin is a type of,39,1.4569826,1,[-0.12845733761787415],,40,[-7.794210433959961],,-0.72281104,-8.388564,correct,True,-0.72281104,-8.388564,correct,True,-0.72281104,-8.388564,correct,True,6.7814527,10298,[-9.542987823486328],,13758,[-9.905028343200684],,-12.011902,-12.373941,correct,True,-12.011902,-12.373941,correct,True,-12.011902,-12.373941,correct,True,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,0,8.445628,47430,[-0.5000085234642029],[-6.007570266723633],2355,[3.8804397583007812],[5.875587463378906],-14.110495,-9.730047,incorrect,False,-14.110495,-9.730047,incorrect,False,-14.110495,-9.730047,incorrect,False,6.917197,46220,[0.6582380533218384],[-1.985746145248413],1138,[6.222375869750977],[0.3016785681247711],-14.9188,-9.354664,incorrect,False,-14.9188,-9.354664,incorrect,False,-14.9188,-9.354664,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,1,7.382263,121723,[-5.254887580871582],[-2.5320210456848145],592,[7.161061763763428],[4.363657474517822],-20.844181,-8.428233,incorrect,False,-20.844181,-8.428233,incorrect,False,-20.844181,-8.428233,incorrect,False,10.015799,111252,[-1.9539722204208374],[0.349962055683136],60882,[0.42077040672302246],[-3.0478029251098633],-15.728385,-13.353642,incorrect,False,-15.728385,-13.353642,incorrect,False,-15.728385,-13.353642,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,2,7.5163584,124316,[-4.897555828094482],[-2.104081153869629],1252,[7.22997522354126],[-1.1270432472229004],-21.325584,-9.198053,incorrect,False,-21.325584,-9.198053,incorrect,False,-21.325584,-9.198053,incorrect,False,10.014575,111164,[-1.9475469589233398],[-1.6661512851715088],61364,[0.4044760763645172],[1.4316821098327637],-15.722889,-13.370865,incorrect,False,-15.722889,-13.370865,incorrect,False,-15.722889,-13.370865,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,3,7.3963504,119832,[-5.0604071617126465],[1.4310022592544556],1706,[5.521700859069824],[2.385812520980835],-20.255915,-9.673805,incorrect,False,-20.255915,-9.673805,incorrect,False,-20.255915,-9.673805,incorrect,False,10.028463,110796,[-1.904064416885376],[-2.613848924636841],57263,[0.5822604298591614],[0.40047240257263184],-15.690566,-13.204241,incorrect,False,-15.690566,-13.204241,incorrect,False,-15.690566,-13.204241,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,4,7.3554044,108389,[-4.004295349121094],[6.401479721069336],890,[5.939293384552002],[6.403022289276123],-18.871597,-8.928008,incorrect,False,-18.871597,-8.928008,incorrect,False,-18.871597,-8.928008,incorrect,False,10.030969,110937,[-1.916772723197937],[0.21908998489379883],57332,[0.5806577801704407],[-1.4056785106658936],-15.700405,-13.202974,incorrect,False,-15.700405,-13.202974,incorrect,False,-15.700405,-13.202974,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,5,7.1818404,74561,[-0.9383069276809692],[4.825267791748047],219,[8.006484031677246],[2.788198471069336],-16.51233,-7.567539,incorrect,False,-16.51233,-7.567539,incorrect,False,-16.51233,-7.567539,incorrect,False,10.030866,110821,[-1.9119468927383423],[0.5584813952445984],57415,[0.5728934407234192],[-0.937583327293396],-15.691124,-13.206284,incorrect,False,-15.691124,-13.206284,incorrect,False,-15.691124,-13.206284,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,6,7.2398624,37520,[1.0430048704147339],[-0.7921783924102783],75,[9.034990310668945],[-0.6313086748123169],-14.436684,-6.444698,incorrect,False,-14.436684,-6.444698,incorrect,False,-14.436684,-6.444698,incorrect,False,10.030466,110839,[-1.9023786783218384],[-1.713379144668579],57892,[0.5654197931289673],[-0.6771419644355774],-15.693473,-13.225674,incorrect,False,-15.693473,-13.225674,incorrect,False,-15.693473,-13.225674,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,7,6.5731974,49747,[0.7077967524528503],[1.5610641241073608],204,[8.671348571777344],[-2.1301350593566895],-15.496968,-7.5334167,incorrect,False,-15.496968,-7.5334167,incorrect,False,-15.496968,-7.5334167,incorrect,False,10.033254,110723,[-1.9044017791748047],[-2.127580165863037],57967,[0.5496160984039307],[4.478227138519287],-15.681626,-13.227609,incorrect,False,-15.681626,-13.227609,incorrect,False,-15.681626,-13.227609,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,8,7.2798862,44959,[1.2310065031051636],[-0.3299652338027954],748,[7.451395034790039],[0.4263947904109955],-14.972085,-8.751697,incorrect,False,-14.972085,-8.751697,incorrect,False,-14.972085,-8.751697,incorrect,False,10.03499,110791,[-1.9119293689727783],[-4.248152256011963],57070,[0.5807548761367798],[2.1213066577911377],-15.684156,-13.191473,incorrect,False,-15.684156,-13.191473,incorrect,False,-15.684156,-13.191473,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,9,7.0493426,45780,[1.1337329149246216],[4.494858741760254],642,[7.633270740509033],[-0.6200453042984009],-15.1540785,-8.654541,incorrect,False,-15.1540785,-8.654541,incorrect,False,-15.1540785,-8.654541,incorrect,False,10.03683,110830,[-1.9268542528152466],[-2.3695406913757324],56591,[0.5888034701347351],[1.92870032787323],-15.686644,-13.170986,incorrect,False,-15.686644,-13.170986,incorrect,False,-15.686644,-13.170986,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,10,7.5271792,20260,[2.386824607849121],[2.1703648567199707],637,[6.973241329193115],[1.5975453853607178],-13.154299,-8.567883,incorrect,False,-13.154299,-8.567883,incorrect,False,-13.154299,-8.567883,incorrect,False,10.039337,110950,[-1.9350944757461548],[-1.9443458318710327],56375,[0.5973082184791565],[5.02323579788208],-15.692877,-13.160475,incorrect,False,-15.692877,-13.160475,incorrect,False,-15.692877,-13.160475,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,11,7.6863704,12706,[2.954463243484497],[1.94257390499115],358,[7.399070739746094],[1.2111281156539917],-12.298706,-7.854098,incorrect,False,-12.298706,-7.854098,incorrect,False,-12.298706,-7.854098,incorrect,False,10.040862,111063,[-1.943630576133728],[-1.020111322402954],55807,[0.6188896894454956],[0.8213062286376953],-15.700181,-13.137661,incorrect,False,-15.700181,-13.137661,incorrect,False,-15.700181,-13.137661,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,12,7.686316,12523,[3.5739285945892334],[0.32864412665367126],379,[8.017187118530273],[2.4644646644592285],-12.324181,-7.8809223,incorrect,False,-12.324181,-7.8809223,incorrect,False,-12.324181,-7.8809223,incorrect,False,10.042395,111103,[-1.9482637643814087],[0.2623983323574066],55665,[0.6225741505622864],[3.172153949737549],-15.700972,-13.130133,incorrect,False,-15.700972,-13.130133,incorrect,False,-15.700972,-13.130133,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,13,7.5448513,11141,[3.647552728652954],[1.8091847896575928],201,[8.571595191955566],[3.4656641483306885],-12.179299,-7.2552567,incorrect,False,-12.179299,-7.2552567,incorrect,False,-12.179299,-7.2552567,incorrect,False,10.0439825,111087,[-1.9454327821731567],[2.1547741889953613],55360,[0.6347219347953796],[1.4797331094741821],-15.698052,-13.117898,incorrect,False,-15.698052,-13.117898,incorrect,False,-15.698052,-13.117898,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,14,7.6353474,10594,[3.9104883670806885],[4.032296180725098],141,[9.008075714111328],[-0.8518643379211426],-12.023852,-6.926265,incorrect,False,-12.023852,-6.926265,incorrect,False,-12.023852,-6.926265,incorrect,False,10.045819,111001,[-1.93639075756073],[1.6545438766479492],55270,[0.6395736336708069],[4.196496963500977],-15.689895,-13.11393,incorrect,False,-15.689895,-13.11393,incorrect,False,-15.689895,-13.11393,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,15,7.7315197,5965,[4.7035322189331055],[-0.059338416904211044],175,[8.687760353088379],[-3.335022211074829],-11.1437845,-7.1595564,incorrect,False,-11.1437845,-7.1595564,incorrect,False,-11.1437845,-7.1595564,incorrect,False,10.047172,110897,[-1.931005597114563],[-3.9384570121765137],54912,[0.652655303478241],[0.2690066695213318],-15.681845,-13.098185,incorrect,False,-15.681845,-13.098185,incorrect,False,-15.681845,-13.098185,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,16,7.653725,7998,[4.4615797996521],[4.9353556632995605],707,[7.436591625213623],[3.0773508548736572],-11.55911,-8.584099,incorrect,False,-11.55911,-8.584099,incorrect,False,-11.55911,-8.584099,incorrect,False,10.047642,111023,[-1.9406185150146484],[-1.4238064289093018],54897,[0.6530537009239197],[-1.555118441581726],-15.690042,-13.096369,incorrect,False,-15.690042,-13.096369,incorrect,False,-15.690042,-13.096369,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,17,7.8496842,3902,[5.451337814331055],[1.116357684135437],379,[8.036056518554688],[0.8567848801612854],-10.507636,-7.9229174,incorrect,False,-10.507636,-7.9229174,incorrect,False,-10.507636,-7.9229174,incorrect,False,10.04903,110979,[-1.9435293674468994],[0.527561604976654],54859,[0.6485817432403564],[-1.576909065246582],-15.686756,-13.0946455,incorrect,False,-15.686756,-13.0946455,incorrect,False,-15.686756,-13.0946455,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,18,8.246144,2619,[5.272811412811279],[6.478617191314697],290,[7.55343770980835],[-1.7807883024215698],-9.93029,-7.649664,incorrect,False,-9.93029,-7.649664,incorrect,False,-9.93029,-7.649664,incorrect,False,10.05043,110926,[-1.940477967262268],[0.6116896271705627],55020,[0.642094612121582],[0.9749137163162231],-15.682149,-13.099576,incorrect,False,-15.682149,-13.099576,incorrect,False,-15.682149,-13.099576,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,19,7.9603004,909,[6.601167678833008],[6.252289295196533],538,[7.136641979217529],[5.090529918670654],-8.8401165,-8.304643,incorrect,False,-8.8401165,-8.304643,incorrect,False,-8.8401165,-8.304643,incorrect,False,10.051109,110938,[-1.93864905834198],[-0.16849349439144135],55078,[0.6445295810699463],[-4.881801128387451],-15.683914,-13.100737,incorrect,False,-15.683914,-13.100737,incorrect,False,-15.683914,-13.100737,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,20,7.738394,366,[7.674820423126221],[6.7702460289001465],318,[7.820206165313721],[2.7064714431762695],-7.973846,-7.82846,incorrect,False,-7.973846,-7.82846,incorrect,False,-7.973846,-7.82846,incorrect,False,10.052003,110918,[-1.9389045238494873],[-2.2584264278411865],55442,[0.6292633414268494],[0.286154568195343],-15.682354,-13.114185,incorrect,False,-15.682354,-13.114185,incorrect,False,-15.682354,-13.114185,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,21,7.925457,186,[8.741243362426758],[-2.094730854034424],350,[8.108124732971191],[2.034381151199341],-7.273073,-7.906192,correct,True,-7.273073,-7.906192,correct,True,-7.273073,-7.906192,correct,True,10.052652,110959,[-1.9433470964431763],[-1.0609560012817383],55428,[0.6297304630279541],[-1.6639715433120728],-15.685324,-13.112246,incorrect,False,-15.685324,-13.112246,incorrect,False,-15.685324,-13.112246,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,22,7.9198375,251,[8.202823638916016],[-5.012207984924316],163,[8.59006404876709],[-6.043558120727539],-7.627965,-7.2407246,incorrect,False,-7.627965,-7.2407246,incorrect,False,-7.627965,-7.2407246,incorrect,False,10.053333,110972,[-1.9470133781433105],[-1.973515272140503],55475,[0.6241849064826965],[-3.753675937652588],-15.6850815,-13.113883,incorrect,False,-15.6850815,-13.113883,incorrect,False,-15.6850815,-13.113883,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,23,8.206956,530,[7.031818866729736],[0.4954875409603119],435,[7.216920852661133],[0.7786046266555786],-8.285852,-8.10075,incorrect,False,-8.285852,-8.10075,incorrect,False,-8.285852,-8.10075,incorrect,False,10.053874,111008,[-1.9519305229187012],[0.5895619988441467],55714,[0.6130253076553345],[-2.0661380290985107],-15.686935,-13.121981,incorrect,False,-15.686935,-13.121981,incorrect,False,-15.686935,-13.121981,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,24,8.220151,676,[6.613973617553711],[1.9523861408233643],530,[6.852960109710693],[0.3702685534954071],-8.558391,-8.319405,incorrect,False,-8.558391,-8.319405,incorrect,False,-8.558391,-8.319405,incorrect,False,10.054308,110952,[-1.9507144689559937],[-7.151047229766846],55807,[0.6068899035453796],[-4.305495262145996],-15.682811,-13.125207,incorrect,False,-15.682811,-13.125207,incorrect,False,-15.682811,-13.125207,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,25,8.233677,531,[6.626691818237305],[4.011402606964111],610,[6.501043796539307],[5.043098449707031],-8.356518,-8.482166,correct,True,-8.356518,-8.482166,correct,True,-8.356518,-8.482166,correct,True,10.055713,111062,[-1.9709371328353882],[2.0873992443084717],55859,[0.5943036079406738],[2.579155921936035],-15.691995,-13.126755,incorrect,False,-15.691995,-13.126755,incorrect,False,-15.691995,-13.126755,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,26,8.354725,419,[6.884004592895508],[11.32703685760498],361,[6.993612289428711],[1.963808536529541],-8.1207075,-8.0111,incorrect,False,-8.1207075,-8.0111,incorrect,False,-8.1207075,-8.0111,incorrect,False,10.056347,110964,[-1.9645665884017944],[0.4460165202617645],55611,[0.6021358966827393],[0.6068640351295471],-15.684795,-13.1180935,incorrect,False,-15.684795,-13.1180935,incorrect,False,-15.684795,-13.1180935,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,27,8.35746,107,[8.48755931854248],[13.35770320892334],556,[6.978696346282959],[-1.1878443956375122],-6.8673,-8.3761635,correct,True,-6.8673,-8.3761635,correct,True,-6.8673,-8.3761635,correct,True,10.056472,110922,[-1.9640885591506958],[-0.28417688608169556],55506,[0.6048812866210938],[0.2428123652935028],-15.6823225,-13.113353,incorrect,False,-15.6823225,-13.113353,incorrect,False,-15.6823225,-13.113353,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,28,7.8045363,13,[10.565812110900879],[2.222827196121216],1019,[6.274306297302246],[-2.5504510402679443],-4.788067,-9.079573,correct,True,-4.788067,-9.079573,correct,True,-4.788067,-9.079573,correct,True,10.0566845,110933,[-1.9653143882751465],[-0.1003832072019577],55495,[0.6056697964668274],[1.3564608097076416],-15.683634,-13.112648,incorrect,False,-15.683634,-13.112648,incorrect,False,-15.683634,-13.112648,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,29,7.401854,14,[10.693694114685059],[-0.7516490817070007],1881,[5.742977142333984],[-3.338383436203003],-4.8872623,-9.837979,correct,True,-4.8872623,-9.837979,correct,True,-4.8872623,-9.837979,correct,True,10.056517,110961,[-1.9658141136169434],[3.0205955505371094],55463,[0.6081652045249939],[0.07019888609647751],-15.685886,-13.111908,incorrect,False,-15.685886,-13.111908,incorrect,False,-15.685886,-13.111908,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,30,7.0381646,17,[10.374588966369629],[-0.42516449093818665],3746,[5.018440246582031],[-6.757792949676514],-5.290642,-10.6467905,correct,True,-5.290642,-10.6467905,correct,True,-5.290642,-10.6467905,correct,True,10.056732,110871,[-1.956869125366211],[-5.197601318359375],55479,[0.6086159348487854],[3.245438814163208],-15.676997,-13.111512,incorrect,False,-15.676997,-13.111512,incorrect,False,-15.676997,-13.111512,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,31,7.1392097,29,[10.120112419128418],[8.749272346496582],11564,[3.757603645324707],[2.3377227783203125],-5.71378,-12.076288,correct,True,-5.71378,-12.076288,correct,True,-5.71378,-12.076288,correct,True,10.0570755,111052,[-1.9696900844573975],[-1.8815349340438843],55340,[0.6166097521781921],[-0.3083474338054657],-15.691439,-13.105139,incorrect,False,-15.691439,-13.105139,incorrect,False,-15.691439,-13.105139,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,32,2.4166398,13,[12.097254753112793],[5.417346954345703],6104,[4.213948726654053],[0.759362518787384],-5.655955,-13.539261,correct,True,-5.655955,-13.539261,correct,True,-5.655955,-13.539261,correct,True,10.057663,111108,[-1.9819351434707642],[0.8031816482543945],55226,[0.6145097017288208],[3.3693432807922363],-15.6963825,-13.099937,incorrect,False,-15.6963825,-13.099937,incorrect,False,-15.6963825,-13.099937,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,33,4.7070856,7,[12.603547096252441],[18.08230209350586],6423,[4.081079959869385],[2.8763222694396973],-3.687669,-12.210136,correct,True,-3.687669,-12.210136,correct,True,-3.687669,-12.210136,correct,True,10.057318,110967,[-1.9776092767715454],[0.5375193357467651],54451,[0.6407879590988159],[-0.635646402835846],-15.688501,-13.070105,incorrect,False,-15.688501,-13.070105,incorrect,False,-15.688501,-13.070105,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,34,1.4034032,6,[17.279329299926758],[12.763947486877441],2703,[4.595258712768555],[5.286908149719238],-4.9538574,-17.637928,correct,True,-4.9538574,-17.637928,correct,True,-4.9538574,-17.637928,correct,True,10.0564,110908,[-1.977034091949463],[1.474693775177002],54493,[0.6362029314041138],[-1.160160779953003],-15.685768,-13.072531,incorrect,False,-15.685768,-13.072531,incorrect,False,-15.685768,-13.072531,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,35,1.5395184,5,[19.370025634765625],[7.5040388107299805],1175,[5.752655982971191],[-1.2379491329193115],-3.3421707,-16.959541,correct,True,-3.3421707,-16.959541,correct,True,-3.3421707,-16.959541,correct,True,10.054388,110800,[-1.9665526151657104],[2.477501153945923],54858,[0.6248810291290283],[-2.7322466373443604],-15.679993,-13.088558,incorrect,False,-15.679993,-13.088558,incorrect,False,-15.679993,-13.088558,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,36,1.521653,1,[20.47643280029297],[4.400838851928711],2362,[4.903217315673828],[3.0039360523223877],-0.6853299,-16.258545,correct,True,-0.6853299,-16.258545,correct,True,-0.6853299,-16.258545,correct,True,10.045493,110632,[-1.9257991313934326],[7.9443159103393555],57052,[0.5697149634361267],[3.315714120864868],-15.676012,-13.180498,incorrect,False,-15.676012,-13.180498,incorrect,False,-15.676012,-13.180498,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,37,1.2077708,1,[20.28986930847168],[-15.014765739440918],782,[5.469719886779785],[-14.027604103088379],-0.4292023,-15.2493515,correct,True,-0.4292023,-15.2493515,correct,True,-0.4292023,-15.2493515,correct,True,10.040589,108455,[-1.6010969877243042],[4.477008819580078],57356,[0.7345266938209534],[2.0555012226104736],-15.533617,-13.197994,incorrect,False,-15.533617,-13.197994,incorrect,False,-15.533617,-13.197994,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,38,0.44660196,1,[10.054893493652344],[-12.978655815124512],187,[-2.1769297122955322],[-13.860595703125],-0.07870873,-12.310532,correct,True,-0.07870873,-12.310532,correct,True,-0.07870873,-12.310532,correct,True,9.057051,127006,[5.33967924118042],[-12.39774227142334],114328,[6.882659912109375],[-11.971394538879395],-19.183987,-17.641006,incorrect,False,-19.183987,-17.641006,incorrect,False,-19.183987,-17.641006,incorrect,False,A
