task,item_id,condition,exemplar,correct,incorrect,human_prop_correct,prefix,question,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect,control_entropy_first_token,control_rank_correct_first_token,control_logits_correct,control_logits_deltas_correct,control_rank_incorrect_first_token,control_logits_incorrect,control_logits_deltas_incorrect,control_mean_logprob_correct,control_mean_logprob_incorrect,control_mean_logprob_response,control_mean_logprob_response_isCorrect,control_sum_logprob_correct,control_sum_logprob_incorrect,control_sum_logprob_response,control_sum_logprob_response_isCorrect,control_first_logprob_correct,control_first_logprob_incorrect,control_first_logprob_response,control_first_logprob_response_isCorrect,control_model_input
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,3,9.201474,15053,[0.5514147877693176],[-2.911973714828491],1224,[3.032297372817993],[-0.3231283128261566],-11.35528,-8.874397,incorrect,False,-11.35528,-8.874397,incorrect,False,-11.35528,-8.874397,incorrect,False,9.330055,22388,[0.5642306208610535],[-0.812908947467804],19021,[0.9624696373939514],[1.1226543188095093],-12.080454,-11.682215,incorrect,False,-12.080454,-11.682215,incorrect,False,-12.080454,-11.682215,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,4,9.203359,26157,[-0.7819470167160034],[1.6592881679534912],2838,[2.490973472595215],[-2.7556169033050537],-12.794153,-9.521233,incorrect,False,-12.794153,-9.521233,incorrect,False,-12.794153,-9.521233,incorrect,False,9.147229,26258,[0.1180008202791214],[0.4096137583255768],17933,[1.2352732419967651],[-0.31799939274787903],-12.798218,-11.680945,incorrect,False,-12.798218,-11.680945,incorrect,False,-12.798218,-11.680945,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,5,9.057644,20719,[0.0883963406085968],[1.926814317703247],14161,[0.8736680746078491],[0.16247662901878357],-12.100618,-11.315346,incorrect,False,-12.100618,-11.315346,incorrect,False,-12.100618,-11.315346,incorrect,False,9.179052,21609,[0.3134354054927826],[-0.8706207871437073],18458,[0.6874455213546753],[-0.6330918669700623],-12.146377,-11.772367,incorrect,False,-12.146377,-11.772367,incorrect,False,-12.146377,-11.772367,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,6,9.144963,15245,[0.9668054580688477],[1.0674186944961548],16543,[0.8127435445785522],[3.331190586090088],-11.424351,-11.578413,correct,True,-11.424351,-11.578413,correct,True,-11.424351,-11.578413,correct,True,9.24755,22498,[-0.14240360260009766],[0.11825715005397797],18960,[0.27132636308670044],[1.652482032775879],-12.156025,-11.742295,incorrect,False,-12.156025,-11.742295,incorrect,False,-12.156025,-11.742295,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,7,9.122661,12387,[1.3438345193862915],[4.509823799133301],6171,[2.2080471515655518],[4.308213710784912],-11.127634,-10.263422,incorrect,False,-11.127634,-10.263422,incorrect,False,-11.127634,-10.263422,incorrect,False,9.265968,21456,[-0.10828996449708939],[-1.2889543771743774],14010,[0.7181563973426819],[2.0347206592559814],-12.000687,-11.17424,incorrect,False,-12.000687,-11.17424,incorrect,False,-12.000687,-11.17424,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,8,9.000231,2015,[3.2246499061584473],[0.7450234293937683],893,[3.8688549995422363],[0.984369695186615],-9.286177,-8.641972,incorrect,False,-9.286177,-8.641972,incorrect,False,-9.286177,-8.641972,incorrect,False,9.136583,26651,[-0.7278305888175964],[0.7543652653694153],7837,[1.6097484827041626],[-0.8584811091423035],-12.857935,-10.520355,incorrect,False,-12.857935,-10.520355,incorrect,False,-12.857935,-10.520355,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,9,9.097212,2656,[3.236745834350586],[-2.263200044631958],1115,[3.9236268997192383],[-0.3716840147972107],-9.478947,-8.792067,incorrect,False,-9.478947,-8.792067,incorrect,False,-9.478947,-8.792067,incorrect,False,9.164615,25490,[-0.4908231496810913],[-3.665611505508423],10325,[1.3119409084320068],[-1.061458945274353],-12.610271,-10.807507,incorrect,False,-12.610271,-10.807507,incorrect,False,-12.610271,-10.807507,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,10,9.031678,10013,[2.015620231628418],[-0.28097060322761536],2267,[3.4929749965667725],[-2.5214459896087646],-10.857475,-9.380119,incorrect,False,-10.857475,-9.380119,incorrect,False,-10.857475,-9.380119,incorrect,False,9.255278,29296,[-1.4537986516952515],[-2.45237135887146],10986,[0.9771246314048767],[1.1575989723205566],-13.28568,-10.854756,incorrect,False,-13.28568,-10.854756,incorrect,False,-13.28568,-10.854756,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,11,9.067448,12217,[1.83267343044281],[2.6801576614379883],8364,[2.3368539810180664],[-0.2130667269229889],-11.125166,-10.620986,incorrect,False,-11.125166,-10.620986,incorrect,False,-11.125166,-10.620986,incorrect,False,9.287594,30940,[-2.0974137783050537],[-0.2212572991847992],8942,[1.2579759359359741],[-2.490886926651001],-13.943851,-10.588462,incorrect,False,-13.943851,-10.588462,incorrect,False,-13.943851,-10.588462,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,12,9.240853,4406,[2.7326431274414062],[4.484952449798584],8627,[2.047544479370117],[4.321592807769775],-9.887348,-10.572447,correct,True,-9.887348,-10.572447,correct,True,-9.887348,-10.572447,correct,True,9.256619,30895,[-2.047818660736084],[-0.6693944931030273],16470,[0.4712773561477661],[0.5180408954620361],-13.962901,-11.443806,incorrect,False,-13.962901,-11.443806,incorrect,False,-13.962901,-11.443806,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,13,9.159024,643,[4.320956230163574],[0.2725321352481842],1748,[3.620664358139038],[1.6384499073028564],-8.457802,-9.158093,correct,True,-8.457802,-9.158093,correct,True,-8.457802,-9.158093,correct,True,9.274768,31015,[-2.089062213897705],[0.09862753003835678],15584,[0.5823841691017151],[1.2433791160583496],-14.00799,-11.336544,incorrect,False,-14.00799,-11.336544,incorrect,False,-14.00799,-11.336544,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,14,9.112282,1377,[3.914374828338623],[3.520582437515259],1543,[3.8279612064361572],[4.024187088012695],-8.967497,-9.053911,correct,True,-8.967497,-9.053911,correct,True,-8.967497,-9.053911,correct,True,9.330977,30964,[-1.7989556789398193],[-0.6783490180969238],14510,[0.8890355229377747],[4.491030693054199],-13.868974,-11.180983,incorrect,False,-13.868974,-11.180983,incorrect,False,-13.868974,-11.180983,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,15,9.095102,249,[4.872305393218994],[3.0953528881073],207,[4.985569477081299],[-0.3147723972797394],-7.8832393,-7.769975,incorrect,False,-7.8832393,-7.769975,incorrect,False,-7.8832393,-7.769975,incorrect,False,9.279842,31131,[-1.8470957279205322],[-2.413606643676758],6076,[2.0263280868530273],[-0.5700985193252563],-14.066078,-10.192655,incorrect,False,-14.066078,-10.192655,incorrect,False,-14.066078,-10.192655,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,16,9.029479,58,[5.551095962524414],[5.191702365875244],438,[4.264200210571289],[2.9662978649139404],-6.932044,-8.21894,correct,True,-6.932044,-8.21894,correct,True,-6.932044,-8.21894,correct,True,9.18919,31728,[-2.3464126586914062],[3.6524925231933594],11276,[1.6487199068069458],[3.3303563594818115],-14.887516,-10.892384,incorrect,False,-14.887516,-10.892384,incorrect,False,-14.887516,-10.892384,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,17,9.007783,6,[6.916955947875977],[10.465353012084961],121,[4.895706653594971],[7.298203945159912],-5.420004,-7.4412527,correct,True,-5.420004,-7.4412527,correct,True,-5.420004,-7.4412527,correct,True,9.129894,30692,[-1.180299997329712],[0.3120686709880829],8016,[2.3387651443481445],[0.7324719429016113],-14.031946,-10.512882,incorrect,False,-14.031946,-10.512882,incorrect,False,-14.031946,-10.512882,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,18,4.978773,2,[10.34122085571289],[3.5592215061187744],14,[7.279781818389893],[0.8634622097015381],-2.6341026,-5.695542,correct,True,-2.6341026,-5.695542,correct,True,-2.6341026,-5.695542,correct,True,9.246161,30512,[-0.9753233194351196],[-2.9816031455993652],8660,[2.267380952835083],[1.5245134830474854],-13.782787,-10.540083,incorrect,False,-13.782787,-10.540083,incorrect,False,-13.782787,-10.540083,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,19,6.5567245,1,[10.842293739318848],[7.744799613952637],13,[7.160994052886963],[-2.7297861576080322],-1.7277979,-5.4090977,correct,True,-1.7277979,-5.4090977,correct,True,-1.7277979,-5.4090977,correct,True,9.236905,31118,[-1.5764538049697876],[0.4150082767009735],5893,[2.375204086303711],[4.896148204803467],-14.113864,-10.162207,incorrect,False,-14.113864,-10.162207,incorrect,False,-14.113864,-10.162207,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,20,3.3833518,1,[12.633062362670898],[7.269164085388184],39,[5.611258506774902],[4.7827653884887695],-0.8577379,-7.879542,correct,True,-0.8577379,-7.879542,correct,True,-0.8577379,-7.879542,correct,True,9.2068815,30790,[-1.1810780763626099],[-0.9297840595245361],2221,[3.3681490421295166],[0.5451229214668274],-13.931257,-9.3820305,incorrect,False,-13.931257,-9.3820305,incorrect,False,-13.931257,-9.3820305,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,21,1.8159335,1,[14.140364646911621],[5.708614826202393],23,[6.8214874267578125],[3.037006378173828],-0.40732217,-7.726199,correct,True,-0.40732217,-7.726199,correct,True,-0.40732217,-7.726199,correct,True,9.282516,30657,[-1.2286547422409058],[-1.2396352291107178],2442,[3.0402369499206543],[3.1032090187072754],-13.722786,-9.453894,incorrect,False,-13.722786,-9.453894,incorrect,False,-13.722786,-9.453894,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,22,1.038426,1,[14.88714599609375],[4.0609049797058105],19,[7.273326873779297],[1.531152367591858],-0.17661768,-7.7904367,correct,True,-0.17661768,-7.7904367,correct,True,-0.17661768,-7.7904367,correct,True,9.14892,30652,[-1.3380343914031982],[1.871608018875122],1548,[3.318467617034912],[1.6812282800674438],-13.821978,-9.165475,incorrect,False,-13.821978,-9.165475,incorrect,False,-13.821978,-9.165475,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,23,0.97646874,1,[15.004294395446777],[1.8484656810760498],17,[7.203345775604248],[-0.19980360567569733],-0.17266205,-7.973611,correct,True,-0.17266205,-7.973611,correct,True,-0.17266205,-7.973611,correct,True,9.144908,29820,[-0.894229531288147],[2.207932710647583],1966,[3.278892993927002],[0.9680069088935852],-13.507586,-9.334463,incorrect,False,-13.507586,-9.334463,incorrect,False,-13.507586,-9.334463,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,24,1.1795878,1,[14.83774471282959],[9.502591133117676],21,[6.824278354644775],[1.0291985273361206],-0.27030325,-8.28377,correct,True,-0.27030325,-8.28377,correct,True,-0.27030325,-8.28377,correct,True,9.226118,28501,[-0.48012566566467285],[-2.1748054027557373],2083,[3.142185688018799],[-0.7186791300773621],-12.997157,-9.3748455,incorrect,False,-12.997157,-9.3748455,incorrect,False,-12.997157,-9.3748455,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,25,0.4865615,1,[16.495208740234375],[9.558370590209961],36,[6.600955009460449],[2.283419370651245],-0.098044805,-9.992298,correct,True,-0.098044805,-9.992298,correct,True,-0.098044805,-9.992298,correct,True,9.248834,29151,[-0.718378484249115],[1.0032540559768677],2650,[2.8115382194519043],[1.2944996356964111],-13.096342,-9.566425,incorrect,False,-13.096342,-9.566425,incorrect,False,-13.096342,-9.566425,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,26,0.32056162,1,[17.798864364624023],[0.9053155779838562],40,[6.672357082366943],[-0.026179172098636627],-0.07456033,-11.201067,correct,True,-0.07456033,-11.201067,correct,True,-0.07456033,-11.201067,correct,True,9.332802,28555,[-0.5466940999031067],[-0.5822020173072815],2560,[2.7575719356536865],[2.3129916191101074],-12.83605,-9.531784,incorrect,False,-12.83605,-9.531784,incorrect,False,-12.83605,-9.531784,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,27,0.43900228,1,[17.311216354370117],[1.9463473558425903],41,[6.397452354431152],[-1.9785717725753784],-0.12045811,-11.034222,correct,True,-0.12045811,-11.034222,correct,True,-0.12045811,-11.034222,correct,True,9.271976,28326,[-0.5852066278457642],[-1.8636596202850342],1945,[2.89890718460083],[2.7686476707458496],-12.828893,-9.344779,incorrect,False,-12.828893,-9.344779,incorrect,False,-12.828893,-9.344779,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,28,0.23927492,1,[17.2846622467041],[-0.1830679327249527],50,[5.724193572998047],[-0.376681923866272],-0.04213796,-11.602607,correct,True,-0.04213796,-11.602607,correct,True,-0.04213796,-11.602607,correct,True,9.316779,29140,[-0.7699522972106934],[-0.4788476526737213],1406,[3.030820369720459],[2.2847862243652344],-12.932209,-9.131437,incorrect,False,-12.932209,-9.131437,incorrect,False,-12.932209,-9.131437,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,29,0.40368438,1,[16.65888023376465],[-1.544262409210205],57,[5.442675590515137],[-0.9768550395965576],-0.09078422,-11.306989,correct,True,-0.09078422,-11.306989,correct,True,-0.09078422,-11.306989,correct,True,9.315001,29200,[-0.7834063172340393],[-0.0339190810918808],1199,[3.1254239082336426],[0.5299294590950012],-12.94212,-9.033289,incorrect,False,-12.94212,-9.033289,incorrect,False,-12.94212,-9.033289,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,30,0.8354802,1,[15.55492115020752],[-1.3281404972076416],67,[4.961995601654053],[-2.109030246734619],-0.32064903,-10.913575,correct,True,-0.32064903,-10.913575,correct,True,-0.32064903,-10.913575,correct,True,9.306343,28678,[-0.7588636875152588],[0.11251527816057205],1018,[3.0627074241638184],[1.4458057880401611],-12.76905,-8.947479,incorrect,False,-12.76905,-8.947479,incorrect,False,-12.76905,-8.947479,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,31,1.0705415,1,[14.82129192352295],[2.042973279953003],88,[4.355001926422119],[2.4479987621307373],-0.5459488,-11.0122385,correct,True,-0.5459488,-11.0122385,correct,True,-0.5459488,-11.0122385,correct,True,9.298574,28449,[-0.7257558107376099],[-0.3617611527442932],916,[3.1013903617858887],[2.6047990322113037],-12.695393,-8.868247,incorrect,False,-12.695393,-8.868247,incorrect,False,-12.695393,-8.868247,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,32,0.8452725,1,[14.85363483428955],[-4.775116443634033],60,[4.821873188018799],[1.0274299383163452],-0.1915861,-10.223348,correct,True,-0.1915861,-10.223348,correct,True,-0.1915861,-10.223348,correct,True,9.24626,28103,[-0.7356501221656799],[-0.32384538650512695],733,[3.2305140495300293],[-1.238821268081665],-12.660789,-8.694624,incorrect,False,-12.660789,-8.694624,incorrect,False,-12.660789,-8.694624,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,33,1.6354928,1,[13.279179573059082],[0.12259133160114288],52,[4.972334384918213],[0.08173097670078278],-0.61774766,-8.924592,correct,True,-0.61774766,-8.924592,correct,True,-0.61774766,-8.924592,correct,True,9.208039,27251,[-0.7462935447692871],[0.8676143884658813],847,[2.9767768383026123],[2.393498182296753],-12.497362,-8.774292,incorrect,False,-12.497362,-8.774292,incorrect,False,-12.497362,-8.774292,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,34,1.6254846,1,[12.944233894348145],[3.622080087661743],44,[4.855116844177246],[1.6039650440216064],-0.7948804,-8.883997,correct,True,-0.7948804,-8.883997,correct,True,-0.7948804,-8.883997,correct,True,9.08626,25713,[-0.633126974105835],[-2.503472328186035],715,[3.132896661758423],[-0.06277265399694443],-12.391048,-8.625025,incorrect,False,-12.391048,-8.625025,incorrect,False,-12.391048,-8.625025,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,35,1.3639894,1,[13.514686584472656],[0.7980049252510071],33,[5.131965637207031],[3.3542826175689697],-0.47387826,-8.856599,correct,True,-0.47387826,-8.856599,correct,True,-0.47387826,-8.856599,correct,True,8.939636,25846,[-0.8467643857002258],[-1.241400957107544],763,[3.062927484512329],[3.2962734699249268],-12.537802,-8.628111,incorrect,False,-12.537802,-8.628111,incorrect,False,-12.537802,-8.628111,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,36,1.6125298,1,[13.122123718261719],[-1.4246243238449097],27,[5.809499263763428],[2.1269562244415283],-0.80647856,-8.119103,correct,True,-0.80647856,-8.119103,correct,True,-0.80647856,-8.119103,correct,True,8.595951,23994,[-0.9691388607025146],[-1.9395405054092407],544,[3.3683440685272217],[-1.1436635255813599],-12.631221,-8.293737,incorrect,False,-12.631221,-8.293737,incorrect,False,-12.631221,-8.293737,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,37,2.315134,1,[11.791927337646484],[4.74834680557251],26,[6.0247602462768555],[2.704514503479004],-1.04448,-6.811647,correct,True,-1.04448,-6.811647,correct,True,-1.04448,-6.811647,correct,True,7.886944,20433,[-1.3793678283691406],[-4.234004974365234],1249,[2.7848076820373535],[1.3045052289962769],-13.146072,-8.981896,incorrect,False,-13.146072,-8.981896,incorrect,False,-13.146072,-8.981896,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,38,2.668767,2,[12.112821578979492],[10.591814041137695],48,[6.270269870758057],[8.644347190856934],-1.4094923,-7.2520437,correct,True,-1.4094923,-7.2520437,correct,True,-1.4094923,-7.2520437,correct,True,7.3008065,14813,[-2.319416046142578],[-0.48367956280708313],1446,[2.855855941772461],[4.609185695648193],-14.303833,-9.128561,incorrect,False,-14.303833,-9.128561,incorrect,False,-14.303833,-9.128561,incorrect,False,A
animals,4,Atypical,butterfly,insect,bird,0.9814814815,A butterfly is a type of,What kind of animal is a butterfly?,A butterfly is a type of,39,2.0075946,1,[15.447183609008789],,19,[9.580769538879395],,-0.5861315,-6.4525456,correct,True,-0.5861315,-6.4525456,correct,True,-0.5861315,-6.4525456,correct,True,7.5368867,14793,[-1.9072930812835693],,1071,[4.8677496910095215],,-15.400369,-8.625326,incorrect,False,-15.400369,-8.625326,incorrect,False,-15.400369,-8.625326,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,0,9.140182,28933,"[-1.0688120126724243, 3.6109354496002197, 5.608514308929443]","[-3.1907458305358887, 2.354844093322754, 3.689173698425293]",17207,[0.14696885645389557],[1.8492395877838135],-8.671882,-11.109261,correct,True,-26.015646,-11.109261,incorrect,False,-12.325043,-11.109261,incorrect,False,4.9503202,29539,"[-0.8512361645698547, 3.255450963973999, 5.005715847015381]","[-0.32076239585876465, 2.153376340866089, 3.7952165603637695]",26240,[-0.1650703251361847],[1.2541625499725342],-9.673754,-13.166428,correct,True,-29.021261,-13.166428,incorrect,False,-13.852593,-13.166428,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,1,9.430324,31920,"[-3.278938055038452, 3.83847975730896, 5.942016124725342]","[-0.21843111515045166, 3.558769941329956, 4.494227409362793]",8743,[1.5497905015945435],[3.933035373687744],-9.34859,-10.477667,correct,True,-28.045769,-10.477667,incorrect,False,-15.306395,-10.477667,incorrect,False,9.363737,27866,"[-0.8327386975288391, 3.5363152027130127, 5.766224384307861]","[-0.57533860206604, 2.263725757598877, 5.110122203826904]",17361,[0.5639472007751465],[-0.7011914253234863],-8.766481,-11.396399,correct,True,-26.299444,-11.396399,incorrect,False,-12.793084,-11.396399,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,2,9.282305,30371,"[-1.8821998834609985, 4.411591529846191, 6.849457740783691]","[1.4138518571853638, 1.0364313125610352, 1.6691943407058716]",466,[3.7754628658294678],[2.3914003372192383],-8.444354,-8.233841,incorrect,False,-25.333063,-8.233841,incorrect,False,-13.891503,-8.233841,incorrect,False,9.449592,29751,"[-0.8412802815437317, 3.6219418048858643, 7.044087886810303]","[-2.141998767852783, 0.5152220129966736, 2.5904040336608887]",25566,[0.04963558167219162],[2.135692834854126],-8.736266,-12.34996,correct,True,-26.208797,-12.34996,incorrect,False,-13.240876,-12.34996,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,3,9.251915,23230,"[-0.5396105051040649, 3.8448588848114014, 5.830294132232666]","[-0.13897283375263214, 2.3354430198669434, 3.3269219398498535]",176,[4.0934672355651855],[0.6387728452682495],-8.506315,-7.6660047,incorrect,False,-25.518946,-7.6660047,incorrect,False,-12.299082,-7.6660047,incorrect,False,9.330057,31475,"[-1.8075886964797974, 2.914933919906616, 6.532811641693115]","[-0.5526966452598572, 3.0212814807891846, 2.7083992958068848]",16117,[1.2714711427688599],[0.803287923336029],-9.430639,-11.373213,correct,True,-28.291918,-11.373213,incorrect,False,-14.452272,-11.373213,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,4,9.184547,24114,"[-0.5203640460968018, 4.204478740692139, 6.285924434661865]","[-2.1067824363708496, -4.663665771484375, 1.5010552406311035]",413,[3.769477128982544],[2.7248847484588623],-8.404277,-8.170589,incorrect,False,-25.21283,-8.170589,incorrect,False,-12.46043,-8.170589,incorrect,False,9.147228,31403,"[-1.6788842678070068, 3.6931982040405273, 6.63348913192749]","[-2.4181580543518066, 1.0218207836151123, -0.46109065413475037]",16955,[1.35174560546875],[-1.181104063987732],-9.406436,-11.564473,correct,True,-28.219309,-11.564473,incorrect,False,-14.595103,-11.564473,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,5,8.94642,29615,"[-1.4008262157440186, 1.0837417840957642, 5.8089375495910645]","[-0.6223448514938354, -0.6253319978713989, 1.3924154043197632]",288,[4.455516815185547],[1.413022518157959],-10.198724,-7.9825544,incorrect,False,-30.59617,-7.9825544,incorrect,False,-13.838899,-7.9825544,incorrect,False,9.179051,31715,"[-2.5394022464752197, 3.4260120391845703, 5.338556289672852]","[1.3419510126113892, 0.8275920748710632, 1.6830881834030151]",21840,[0.2831145226955414],[0.40387576818466187],-10.128591,-12.176698,correct,True,-30.38577,-12.176698,incorrect,False,-14.999214,-12.176698,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,6,8.924783,30172,"[-1.4713836908340454, 0.6835601925849915, 5.685639381408691]","[0.504785418510437, 0.7448601126670837, -0.0999419316649437]",444,[4.411276817321777],[1.1329420804977417],-10.305143,-8.192448,incorrect,False,-30.91543,-8.192448,incorrect,False,-14.075109,-8.192448,incorrect,False,9.247552,29689,"[-1.4580185413360596, 3.278916358947754, 5.299071788787842]","[1.3623863458633423, 3.065068244934082, 0.5159884691238403]",17749,[0.4156457185745239],[-1.0510574579238892],-9.712388,-11.597977,correct,True,-29.137163,-11.597977,incorrect,False,-13.47164,-11.597977,incorrect,False,A
animals,5,Atypical,sea lion,mammal,fish,0.9074074074,A sea lion is a type of,What kind of animal is a sea lion?,A sea lion is a type of,7,8.85633,28732,"[-1.109838843345642, 0.9394931197166443, 4.925956726074219]","[-1.618039846420288, 1.37421452999115, -0.18838857114315033]",283,[4.5308732986450195],[2.738741874694824],-10.390485,-7.9570932,incorrect,False,-31.171455,-7.9570932,incorrect,False,-13.597804,-7.9570932,incorrect,False,9.26597,27824,"[-1.0674123764038086, 4.114386081695557, 4.70951509475708]","[0.9826002717018127, 0.6494848728179932, 0.11551523208618164]",19480,[0.12366829812526703],[1.3695954084396362],-9.627612,-11.768728,correct,True,-28.882837,-11.768728,incorrect,False,-12.959808,-11.768728,incorrect,False,A
