task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,6,10.4,24583,"[1.25, 1.857421875]","[0.48388671875, -0.0242462158203125]",11241,"[1.9677734375, 2.767578125]","[0.2626953125, -0.25341796875]",-11.42,-10.42,incorrect,False,-22.84,-20.84,incorrect,False,-11.695,-10.98,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,7,10.47,20886,"[1.3515625, 1.802734375]","[0.1787109375, 1.673828125]",10680,"[1.9521484375, 2.525390625]","[-0.3720703125, 2.158203125]",-11.34,-10.49,incorrect,False,-22.69,-20.98,incorrect,False,-11.516,-10.914,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,8,10.54,20017,"[1.314453125, 2.35546875]","[-0.0024166107177734375, 3.8671875]",14245,"[1.6279296875, 3.142578125]","[1.515625, 2.955078125]",-11.0,-10.3,incorrect,False,-22.0,-20.6,incorrect,False,-11.45,-11.14,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,9,10.555,23422,"[1.2265625, 3.451171875]","[2.29296875, 2.3984375]",8001,"[2.177734375, 3.859375]","[3.583984375, 3.673828125]",-10.47,-9.65,incorrect,False,-20.94,-19.3,incorrect,False,-11.59,-10.65,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,10,10.47,8391,"[2.1640625, 3.916015625]","[0.7548828125, 0.31005859375]",1046,"[3.607421875, 4.515625]","[1.3349609375, 4.81640625]",-9.75,-8.61,incorrect,False,-19.5,-17.22,incorrect,False,-10.695,-9.26,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,11,10.414,8155,"[2.23046875, 3.80078125]","[0.67919921875, -0.17333984375]",973,"[3.74609375, 5.37890625]","[-1.236328125, -0.83154296875]",-9.83,-8.14,incorrect,False,-19.66,-16.28,incorrect,False,-10.664,-9.15,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,12,10.42,8432,"[2.19921875, 2.759765625]","[1.158203125, 2.228515625]",4340,"[2.732421875, 4.796875]","[-0.3359375, 3.603515625]",-10.445,-8.97,incorrect,False,-20.89,-17.94,incorrect,False,-10.71,-10.18,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,13,10.42,6953,"[2.3671875, 3.220703125]","[3.42578125, -0.283935546875]",7500,"[2.314453125, 5.40234375]","[5.79296875, 2.0703125]",-10.125,-8.87,incorrect,False,-20.25,-17.73,incorrect,False,-10.55,-10.6,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,14,10.41,1759,"[3.359375, 2.8828125]","[1.228515625, 0.1708984375]",558,"[4.15234375, 5.55078125]","[-1.578125, 1.02734375]",-9.766,-7.867,incorrect,False,-19.53,-15.734,incorrect,False,-9.52,-8.73,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,15,10.31,1424,"[3.486328125, 2.798828125]","[-0.734375, 2.669921875]",2059,"[3.248046875, 5.44921875]","[0.64404296875, 2.046875]",-9.7,-8.36,incorrect,False,-19.4,-16.72,incorrect,False,-9.37,-9.61,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,16,10.32,2688,"[3.076171875, 3.359375]","[-2.5390625, -0.66650390625]",2037,"[3.283203125, 5.60546875]","[-0.1605224609375, 2.794921875]",-9.66,-8.3,incorrect,False,-19.31,-16.6,incorrect,False,-9.836,-9.625,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,17,10.305,9080,"[2.1484375, 3.005859375]","[-0.56005859375, 0.275146484375]",3065,"[3.037109375, 6.10546875]","[-0.2159423828125, 2.814453125]",-10.3,-8.21,incorrect,False,-20.6,-16.42,incorrect,False,-10.8,-9.914,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,18,10.3,12720,"[1.90625, 3.00390625]","[-0.89990234375, -1.1484375]",4096,"[2.861328125, 6.578125]","[0.86376953125, -0.69140625]",-10.45,-8.09,incorrect,False,-20.9,-16.19,incorrect,False,-11.1,-10.15,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,19,10.21,19651,"[1.453125, 2.71875]","[1.2197265625, 1.001953125]",3842,"[2.896484375, 6.28515625]","[-2.142578125, 5.59765625]",-10.8,-8.22,incorrect,False,-21.6,-16.44,incorrect,False,-11.54,-10.1,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,20,10.27,15302,"[1.7177734375, 2.8828125]","[0.90087890625, 1.126953125]",8755,"[2.220703125, 7.3203125]","[4.9296875, -2.140625]",-10.55,-8.02,incorrect,False,-21.1,-16.05,incorrect,False,-11.266,-10.766,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,21,10.24,13605,"[1.8544921875, 3.056640625]","[-0.0538330078125, 0.262451171875]",1355,"[3.6953125, 6.56640625]","[0.76220703125, 0.5263671875]",-10.42,-7.688,incorrect,False,-20.84,-15.375,incorrect,False,-11.164,-9.32,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,22,10.234,14823,"[1.7646484375, 2.986328125]","[2.466796875, 4.98828125]",1248,"[3.75, 6.3671875]","[0.2066650390625, 0.78564453125]",-10.45,-7.746,incorrect,False,-20.9,-15.49,incorrect,False,-11.25,-9.266,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,23,10.21,8260,"[2.37109375, 4.2578125]","[-1.486328125, 4.20703125]",1512,"[3.70703125, 6.19140625]","[1.26171875, 0.23681640625]",-9.55,-7.867,incorrect,False,-19.1,-15.734,incorrect,False,-10.7,-9.37,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,24,10.18,14084,"[1.8818359375, 4.97265625]","[0.46240234375, 2.318359375]",1345,"[3.828125, 5.9453125]","[-0.00012803077697753906, 2.443359375]",-9.44,-7.938,incorrect,False,-18.88,-15.875,incorrect,False,-11.21,-9.266,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,25,10.17,13764,"[1.9267578125, 5.27734375]","[-0.295654296875, 0.360595703125]",1685,"[3.6796875, 6.1328125]","[-2.05078125, 1.431640625]",-9.28,-7.938,incorrect,False,-18.56,-15.875,incorrect,False,-11.195,-9.44,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,26,10.16,16523,"[1.7373046875, 5.20703125]","[0.04547119140625, 0.130126953125]",4423,"[2.9375, 6.1875]","[2.537109375, 3.603515625]",-9.43,-8.29,incorrect,False,-18.86,-16.58,incorrect,False,-11.375,-10.17,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,27,10.14,17860,"[1.669921875, 5.02734375]","[-1.0234375, 3.271484375]",2310,"[3.4453125, 6.60546875]","[-1.240234375, 1.86328125]",-9.58,-7.83,incorrect,False,-19.16,-15.66,incorrect,False,-11.45,-9.67,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,28,10.11,23297,"[1.357421875, 5.5234375]","[-0.5107421875, 3.33203125]",3856,"[3.017578125, 6.61328125]","[-2.603515625, 0.466064453125]",-9.47,-8.03,incorrect,False,-18.94,-16.06,incorrect,False,-11.734,-10.08,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,29,10.086,26462,"[1.1376953125, 6.0390625]","[1.8251953125, -0.92138671875]",10181,"[2.130859375, 6.3984375]","[0.40625, -1.056640625]",-9.31,-8.56,incorrect,False,-18.62,-17.12,incorrect,False,-11.9,-10.91,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,30,10.055,16593,"[1.6162109375, 5.5]","[-0.1370849609375, 0.353759765625]",9766,"[2.15234375, 5.6171875]","[-0.340576171875, 2.447265625]",-9.34,-8.92,incorrect,False,-18.69,-17.84,incorrect,False,-11.41,-10.875,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,31,10.03,18133,"[1.4853515625, 5.28125]","[-2.802734375, -1.2060546875]",11648,"[1.9326171875, 5.84765625]","[-1.798828125, 0.01123046875]",-9.516,-8.91,incorrect,False,-19.03,-17.81,incorrect,False,-11.51,-11.06,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,32,10.01,38507,"[0.54345703125, 4.51171875]","[-1.6533203125, -2.064453125]",21049,"[1.2685546875, 5.50390625]","[-2.5546875, 2.73828125]",-10.36,-9.42,incorrect,False,-20.72,-18.84,incorrect,False,-12.42,-11.695,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,33,10.02,53643,"[-0.0157012939453125, 3.521484375]","[-0.6552734375, 0.458251953125]",41567,"[0.37353515625, 5.9765625]","[0.44140625, 4.4765625]",-11.16,-9.64,incorrect,False,-22.31,-19.28,incorrect,False,-12.945,-12.56,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,34,10.07,63570,"[-0.253662109375, 3.32421875]","[3.05078125, 0.50927734375]",40173,"[0.48974609375, 6.9375]","[3.876953125, 1.412109375]",-11.41,-9.164,incorrect,False,-22.81,-18.33,incorrect,False,-13.23,-12.484,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,35,10.05,31914,"[0.82958984375, 3.154296875]","[-0.5361328125, 0.74951171875]",12957,"[1.80078125, 6.90625]","[-1.150390625, 3.310546875]",-10.945,-8.555,incorrect,False,-21.89,-17.11,incorrect,False,-12.16,-11.19,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,36,10.0,37483,"[0.58349609375, 3.236328125]","[1.2880859375, 0.50439453125]",21451,"[1.2724609375, 7.7265625]","[1.083984375, -1.400390625]",-11.02,-8.44,incorrect,False,-22.05,-16.88,incorrect,False,-12.41,-11.72,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,37,10.016,26676,"[0.97900390625, 3.16796875]","[0.5986328125, -1.1884765625]",16029,"[1.5341796875, 6.625]","[2.033203125, 5.29296875]",-10.82,-8.81,incorrect,False,-21.64,-17.62,incorrect,False,-11.95,-11.4,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,38,9.98,25179,"[1.0986328125, 2.53125]","[-0.0284576416015625, 1.81640625]",9378,"[2.111328125, 8.0625]","[0.96044921875, 3.263671875]",-11.125,-7.844,incorrect,False,-22.25,-15.69,incorrect,False,-11.89,-10.875,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,39,9.99,26947,"[1.0029296875, 2.978515625]","[-3.201171875, 0.156005859375]",7498,"[2.294921875, 8.6640625]","[-2.787109375, -0.9560546875]",-10.89,-7.414,incorrect,False,-21.78,-14.83,incorrect,False,-11.95,-10.664,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,40,10.016,59640,"[-0.26025390625, 2.77734375]","[3.419921875, -0.2431640625]",22889,"[1.1083984375, 7.51171875]","[-1.77734375, -1.412109375]",-11.54,-8.5,incorrect,False,-23.08,-17.0,incorrect,False,-13.14,-11.77,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,41,10.0,25828,"[0.94873046875, 2.5703125]","[0.91650390625, 3.77734375]",38445,"[0.44091796875, 6.6875]","[0.07574462890625, 4.1875]",-11.0,-9.234,incorrect,False,-22.0,-18.47,incorrect,False,-11.92,-12.43,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,42,10.04,19245,"[1.2373046875, 3.79296875]","[-1.6650390625, 5.0703125]",37017,"[0.44775390625, 7.94140625]","[-2.7109375, 5.0859375]",-10.22,-8.625,incorrect,False,-20.44,-17.25,incorrect,False,-11.58,-12.37,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,43,10.016,33230,"[0.5556640625, 5.41796875]","[1.87890625, 2.69140625]",66039,"[-0.568359375, 9.4296875]","[3.380859375, 2.865234375]",-9.78,-8.39,incorrect,False,-19.56,-16.78,incorrect,False,-12.23,-13.35,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,44,10.016,20076,"[1.1865234375, 5.8828125]","[0.392333984375, 4.1171875]",31485,"[0.64404296875, 9.625]","[0.83984375, 0.72998046875]",-9.23,-7.68,incorrect,False,-18.45,-15.36,incorrect,False,-11.62,-12.16,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,45,9.96,17755,"[1.2490234375, 6.46484375]","[0.30517578125, 0.8623046875]",24377,"[0.8916015625, 8.625]","[-1.4033203125, 5.97265625]",-8.85,-7.977,incorrect,False,-17.7,-15.95,incorrect,False,-11.484,-11.84,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,46,9.92,19627,"[1.2470703125, 5.41796875]","[0.87158203125, 4.80078125]",42353,"[0.2978515625, 9.03125]","[2.240234375, 5.53125]",-9.41,-8.1,incorrect,False,-18.81,-16.2,incorrect,False,-11.6,-12.555,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,47,9.9,16833,"[1.4375, 6.546875]","[0.63720703125, 2.64453125]",25800,"[0.966796875, 10.078125]","[8.7109375, 9.90625]",-8.78,-7.344,incorrect,False,-17.56,-14.69,incorrect,False,-11.44,-11.914,correct,True
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,48,4.895,16874,"[1.5029296875, 6.87890625]","[-0.1490478515625, 0.49365234375]",583,"[4.2578125, 11.8125]","[1.5771484375, 0.87353515625]",-9.11,-5.49,incorrect,False,-18.22,-10.98,incorrect,False,-12.33,-9.57,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,49,5.055,20491,"[1.369140625, 7.28515625]","[2.1328125, 2.001953125]",465,"[4.41796875, 11.96875]","[0.39208984375, 3.72265625]",-9.016,-5.387,incorrect,False,-18.03,-10.77,incorrect,False,-12.47,-9.42,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,50,6.184,13918,"[1.82421875, 7.41015625]","[0.3359375, 3.015625]",616,"[4.296875, 12.1484375]","[2.4609375, 7.29296875]",-8.64,-5.32,incorrect,False,-17.28,-10.64,incorrect,False,-11.836,-9.37,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,51,7.69,15092,"[1.8154296875, 7.68359375]","[0.392822265625, 1.5068359375]",379,"[4.671875, 13.09375]","[3.587890625, 7.5703125]",-8.42,-4.79,incorrect,False,-16.84,-9.58,incorrect,False,-11.664,-8.805,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,52,7.54,15654,"[1.822265625, 7.71484375]","[-0.07098388671875, 5.51171875]",161,"[5.2421875, 13.7734375]","[-0.19775390625, 8.1171875]",-8.445,-4.4,incorrect,False,-16.89,-8.8,incorrect,False,-11.72,-8.3,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,53,7.34,16771,"[1.740234375, 8.1015625]","[0.65478515625, 0.261474609375]",217,"[5.01171875, 14.3671875]","[4.16796875, 7.2890625]",-8.32,-4.445,incorrect,False,-16.64,-8.89,incorrect,False,-11.83,-8.56,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,54,7.88,15630,"[1.80859375, 7.796875]","[-0.70263671875, 2.3671875]",84,"[5.67578125, 14.8046875]","[0.412841796875, 6.30078125]",-8.39,-4.023,incorrect,False,-16.78,-8.05,incorrect,False,-11.68,-7.812,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,55,8.19,19369,"[1.619140625, 7.765625]","[0.163818359375, 6.640625]",100,"[5.57421875, 15.046875]","[0.99560546875, 2.841796875]",-8.484,-4.047,incorrect,False,-16.97,-8.09,incorrect,False,-11.84,-7.89,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,56,9.26,19425,"[1.59765625, 8.2734375]","[0.560546875, 6.515625]",99,"[5.58203125, 14.859375]","[1.4755859375, 8.4609375]",-8.17,-3.99,incorrect,False,-16.34,-7.98,incorrect,False,-11.71,-7.723,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,57,9.45,19177,"[1.6513671875, 8.8984375]","[0.255859375, 2.37890625]",97,"[5.671875, 15.3671875]","[-0.51513671875, 4.953125]",-7.875,-3.914,incorrect,False,-15.75,-7.83,incorrect,False,-11.67,-7.65,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,58,9.766,18205,"[1.6533203125, 8.875]","[2.130859375, 2.76953125]",132,"[5.40234375, 15.484375]","[4.53515625, 6.69140625]",-7.85,-3.988,incorrect,False,-15.7,-7.977,incorrect,False,-11.57,-7.824,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,59,9.75,12444,"[2.005859375, 8.9140625]","[3.044921875, 3.29296875]",47,"[6.10546875, 15.7890625]","[4.20703125, 10.828125]",-7.668,-3.604,incorrect,False,-15.336,-7.207,incorrect,False,-11.2,-7.1,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,60,8.85,6945,"[2.52734375, 9.171875]","[0.4599609375, 5.1875]",22,"[6.71484375, 17.046875]","[-4.06640625, 5.859375]",-7.727,-3.34,incorrect,False,-15.45,-6.68,incorrect,False,-10.81,-6.63,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,61,9.55,7392,"[2.533203125, 9.3984375]","[2.4296875, 4.84375]",108,"[5.63671875, 16.9375]","[2.908203125, 6.3828125]",-7.402,-3.855,incorrect,False,-14.805,-7.71,incorrect,False,-10.766,-7.66,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,62,9.26,4951,"[2.939453125, 9.2578125]","[2.150390625, 3.0]",72,"[6.0, 16.4375]","[1.94921875, 10.6875]",-7.242,-3.73,incorrect,False,-14.484,-7.46,incorrect,False,-10.45,-7.39,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,63,4.17,3438,"[3.244140625, 9.0703125]","[-1.4111328125, 6.81640625]",68,"[6.08984375, 16.75]","[2.083984375, 6.76953125]",-7.734,-4.156,incorrect,False,-15.47,-8.31,incorrect,False,-11.1,-8.26,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,64,6.84,5389,"[2.90234375, 9.5234375]","[-0.99853515625, 4.05078125]",51,"[6.25390625, 17.21875]","[2.224609375, 11.78125]",-7.332,-3.797,incorrect,False,-14.664,-7.594,incorrect,False,-10.9,-7.55,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,65,6.887,7520,"[2.6640625, 9.6796875]","[-0.198974609375, 6.546875]",37,"[6.4453125, 18.21875]","[3.587890625, 11.84375]",-7.434,-3.707,incorrect,False,-14.87,-7.414,incorrect,False,-11.17,-7.395,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,66,5.984,8020,"[2.58984375, 10.1484375]","[3.8671875, 6.1796875]",25,"[6.89453125, 19.1875]","[11.8359375, 13.671875]",-7.44,-3.557,incorrect,False,-14.88,-7.113,incorrect,False,-11.41,-7.098,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,67,0.183,3994,"[3.216796875, 10.5859375]","[-1.775390625, 3.126953125]",7,"[8.84375, 20.203125]","[1.7109375, 4.41015625]",-10.04,-4.523,incorrect,False,-20.08,-9.05,incorrect,False,-14.66,-9.03,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,68,0.232,6889,"[2.8515625, 10.9140625]","[-0.389404296875, 3.431640625]",5,"[8.875, 20.390625]","[0.88037109375, 10.9921875]",-10.11,-4.43,incorrect,False,-20.22,-8.86,incorrect,False,-14.87,-8.84,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,69,0.3362,8252,"[2.705078125, 11.0703125]","[3.48828125, 3.69140625]",7,"[8.765625, 21.15625]","[-0.388671875, 7.6875]",-9.875,-4.297,incorrect,False,-19.75,-8.59,incorrect,False,-14.65,-8.586,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,70,0.508,4811,"[3.158203125, 11.2421875]","[-0.157470703125, 4.703125]",9,"[8.59375, 21.4375]","[1.03515625, 5.2265625]",-9.21,-4.156,incorrect,False,-18.42,-8.31,incorrect,False,-13.74,-8.305,incorrect,False
capitals-recall,13,state,Alaska,has_competitor,Juneau,Anchorage,What is the capital of Alaska?,The capital of Alaska is,0.0311,0.283,9.099678457,The capital of Alaska is,71,0.951,5324,"[3.072265625, 11.4765625]","[0.0469970703125, 7.5]",8,"[8.5703125, 21.359375]","[-0.5234375, 7.67578125]",-8.59,-3.838,incorrect,False,-17.19,-7.676,incorrect,False,-13.164,-7.664,incorrect,False
