task,item_id,entity_type,entity,condition,correct,incorrect,question,prefix,population_correct,population_incorrect,population_ratio,model_input,layer_idx,entropy_first_token,rank_correct_first_token,logits_correct,logits_deltas_correct,rank_incorrect_first_token,logits_incorrect,logits_deltas_incorrect,mean_logprob_correct,mean_logprob_incorrect,mean_logprob_response,mean_logprob_response_isCorrect,sum_logprob_correct,sum_logprob_incorrect,sum_logprob_response,sum_logprob_response_isCorrect,first_logprob_correct,first_logprob_incorrect,first_logprob_response,first_logprob_response_isCorrect
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,4,9.331921,8033,[-0.5708637237548828],[0.20610101521015167],21157,[-1.8509429693222046],[0.9940492510795593],-10.631304,-11.911384,correct,True,-10.631304,-11.911384,correct,True,-10.631304,-11.911384,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,5,9.226101,7753,[-0.4704764187335968],[4.959471225738525],18453,[-1.5772749185562134],[3.336968183517456],-10.646333,-11.753131,correct,True,-10.646333,-11.753131,correct,True,-10.646333,-11.753131,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,6,9.178086,4471,[0.17675819993019104],[2.6917989253997803],13946,[-1.0765997171401978],[0.4107983410358429],-10.1117935,-11.36515,correct,True,-10.1117935,-11.36515,correct,True,-10.1117935,-11.36515,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,7,9.062684,3096,[0.6458364129066467],[-2.337066173553467],12624,[-0.8764415979385376],[-1.5385125875473022],-9.780443,-11.302721,correct,True,-9.780443,-11.302721,correct,True,-9.780443,-11.302721,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,8,8.7237835,4117,[0.380874365568161],[-2.0976271629333496],12820,[-0.9579146504402161],[-4.913494110107422],-10.174552,-11.513341,correct,True,-10.174552,-11.513341,correct,True,-10.174552,-11.513341,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,9,8.85471,5390,[0.16653816401958466],[-0.3384306728839874],18708,[-1.4341611862182617],[0.0019355224212631583],-10.416532,-12.017231,correct,True,-10.416532,-12.017231,correct,True,-10.416532,-12.017231,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,10,8.72863,5057,[0.17447176575660706],[4.2880730628967285],15868,[-1.2972489595413208],[0.3819670081138611],-10.3830385,-11.854759,correct,True,-10.3830385,-11.854759,correct,True,-10.3830385,-11.854759,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,11,8.787027,3132,[0.7434569001197815],[0.7115730047225952],14727,[-1.1239707469940186],[6.306849956512451],-9.852112,-11.71954,correct,True,-9.852112,-11.71954,correct,True,-9.852112,-11.71954,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,12,8.754366,2953,[0.8907673358917236],[0.8920351266860962],6224,[0.10636141896247864],[-3.4529640674591064],-9.788124,-10.572531,correct,True,-9.788124,-10.572531,correct,True,-9.788124,-10.572531,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,13,8.662323,2123,[1.096893548965454],[3.071190357208252],7802,[-0.32764142751693726],[-1.7669850587844849],-9.456657,-10.881191,correct,True,-9.456657,-10.881191,correct,True,-9.456657,-10.881191,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,14,8.533266,997,[1.7850162982940674],[4.451475143432617],8453,[-0.5136861801147461],[5.19743013381958],-8.744339,-11.043041,correct,True,-8.744339,-11.043041,correct,True,-8.744339,-11.043041,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,15,8.483383,569,[2.5273351669311523],[0.6311336755752563],4317,[0.5053607821464539],[1.237749457359314],-8.215832,-10.237806,correct,True,-8.215832,-10.237806,correct,True,-8.215832,-10.237806,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,16,8.539071,474,[2.631230354309082],[-4.480607986450195],3383,[0.808856189250946],[-5.783026695251465],-8.094848,-9.917222,correct,True,-8.094848,-9.917222,correct,True,-8.094848,-9.917222,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,17,8.338166,1099,[1.8650505542755127],[2.5280544757843018],6380,[-0.0673484355211258],[1.853366732597351],-8.830518,-10.762917,correct,True,-8.830518,-10.762917,correct,True,-8.830518,-10.762917,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,18,8.448015,781,[2.3379249572753906],[3.624906539916992],5239,[0.43308451771736145],[1.8657561540603638],-8.541813,-10.446653,correct,True,-8.541813,-10.446653,correct,True,-8.541813,-10.446653,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,19,8.458378,377,[2.9601917266845703],[-1.516404151916504],3620,[0.8636531233787537],[1.9405866861343384],-7.9218802,-10.018419,correct,True,-7.9218802,-10.018419,correct,True,-7.9218802,-10.018419,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,20,8.285199,658,[2.640012502670288],[0.47527024149894714],2840,[1.275612235069275],[8.235363006591797],-8.414246,-9.778646,correct,True,-8.414246,-9.778646,correct,True,-8.414246,-9.778646,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,21,8.078563,769,[2.6064987182617188],[-0.5391027927398682],566,[2.8807809352874756],[-3.6224477291107178],-8.594754,-8.320472,incorrect,False,-8.594754,-8.320472,incorrect,False,-8.594754,-8.320472,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,22,7.974599,805,[2.4449028968811035],[2.9397478103637695],1006,[2.246175527572632],[5.672736644744873],-8.706301,-8.905028,correct,True,-8.706301,-8.905028,correct,True,-8.706301,-8.905028,correct,True
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,23,7.6425447,552,[2.8933191299438477],[0.6455560326576233],372,[3.2481722831726074],[-1.2701334953308105],-8.374443,-8.01959,incorrect,False,-8.374443,-8.01959,incorrect,False,-8.374443,-8.01959,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,24,7.5787487,538,[2.926389217376709],[-1.9059185981750488],490,[3.0095269680023193],[0.4623274505138397],-8.330905,-8.2477665,incorrect,False,-8.330905,-8.2477665,incorrect,False,-8.330905,-8.2477665,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,25,7.3911886,866,[2.5159599781036377],[-0.9638104438781738],532,[3.02474308013916],[3.3214468955993652],-8.810666,-8.301883,incorrect,False,-8.810666,-8.301883,incorrect,False,-8.810666,-8.301883,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,26,6.814043,1006,[2.30667781829834],[6.581575393676758],326,[3.5221049785614014],[1.1001472473144531],-9.112802,-7.897374,incorrect,False,-9.112802,-7.897374,incorrect,False,-9.112802,-7.897374,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,27,6.668518,440,[3.2673022747039795],[7.407693386077881],322,[3.599261522293091],[8.217938423156738],-8.224681,-7.892722,incorrect,False,-8.224681,-7.892722,incorrect,False,-8.224681,-7.892722,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,28,6.8279624,164,[4.343103885650635],[9.73393440246582],88,[4.828667640686035],[14.288616180419922],-7.1649323,-6.679368,incorrect,False,-7.1649323,-6.679368,incorrect,False,-7.1649323,-6.679368,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,29,6.220634,53,[5.83817720413208],[10.166163444519043],17,[7.137803554534912],[15.79462718963623],-6.1214747,-4.8218484,incorrect,False,-6.1214747,-4.8218484,incorrect,False,-6.1214747,-4.8218484,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,30,4.215518,17,[7.392453193664551],[6.1920294761657715],3,[9.642681121826172],[10.353818893432617],-5.2788315,-3.0286036,incorrect,False,-5.2788315,-3.0286036,incorrect,False,-5.2788315,-3.0286036,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,31,3.9767604,15,[8.03763484954834],[-0.1530827134847641],2,[10.855924606323242],[-1.780354619026184],-4.9763923,-2.1581025,incorrect,False,-4.9763923,-2.1581025,incorrect,False,-4.9763923,-2.1581025,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,32,4.413232,20,[7.732547760009766],[13.059797286987305],2,[10.240443229675293],[21.681982040405273],-4.9173136,-2.409418,incorrect,False,-4.9173136,-2.409418,incorrect,False,-4.9173136,-2.409418,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,33,1.8188032,6,[9.730289459228516],[12.900826454162598],2,[13.713303565979004],[14.16622257232666],-4.9660177,-0.98300374,incorrect,False,-4.9660177,-0.98300374,incorrect,False,-4.9660177,-0.98300374,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,34,1.3988917,6,[11.200355529785156],[10.88140869140625],1,[15.160598754882812],[15.847705841064453],-4.565425,-0.6051817,incorrect,False,-4.565425,-0.6051817,incorrect,False,-4.565425,-0.6051817,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,35,1.0129355,6,[12.438982963562012],[11.890355110168457],1,[17.02519989013672],[19.93674659729004],-5.316052,-0.72983503,incorrect,False,-5.316052,-0.72983503,incorrect,False,-5.316052,-0.72983503,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,36,0.7378976,5,[13.936199188232422],[8.746134757995605],1,[19.761621475219727],[11.324966430664062],-6.207471,-0.38204843,incorrect,False,-6.207471,-0.38204843,incorrect,False,-6.207471,-0.38204843,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,37,0.5560484,5,[14.804546356201172],[3.1098968982696533],1,[20.84337615966797],[4.931067943572998],-6.2507577,-0.21192776,incorrect,False,-6.2507577,-0.21192776,incorrect,False,-6.2507577,-0.21192776,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,38,0.2548957,4,[14.565849304199219],[0.13572444021701813],1,[20.606189727783203],[-2.379080057144165],-6.095236,-0.054895394,incorrect,False,-6.095236,-0.054895394,incorrect,False,-6.095236,-0.054895394,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,39,0.14961621,4,[14.260467529296875],[3.7633004188537598],1,[19.741281509399414],[7.843833923339844],-5.5053167,-0.024502534,incorrect,False,-5.5053167,-0.024502534,incorrect,False,-5.5053167,-0.024502534,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,40,0.111943975,4,[14.218304634094238],[0.36664319038391113],1,[20.08711814880371],[-3.5221564769744873],-5.8858776,-0.017064061,incorrect,False,-5.8858776,-0.017064061,incorrect,False,-5.8858776,-0.017064061,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,41,0.13762775,4,[13.881381034851074],[-1.598708152770996],1,[19.087371826171875],[-6.953141689300537],-5.227337,-0.021346228,incorrect,False,-5.227337,-0.021346228,incorrect,False,-5.227337,-0.021346228,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,42,0.21131003,2,[13.22441291809082],[4.027357578277588],1,[17.599088668823242],[-2.5921170711517334],-4.408573,-0.033897363,incorrect,False,-4.408573,-0.033897363,incorrect,False,-4.408573,-0.033897363,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,43,0.38617736,2,[13.205608367919922],[-1.342788815498352],1,[16.573381423950195],[-7.017989158630371],-3.4403284,-0.072555326,incorrect,False,-3.4403284,-0.072555326,incorrect,False,-3.4403284,-0.072555326,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,44,0.8235046,2,[12.272660255432129],[-0.5150167942047119],1,[14.633764266967773],[-3.463613271713257],-2.535552,-0.174448,incorrect,False,-2.535552,-0.174448,incorrect,False,-2.535552,-0.174448,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,45,1.7649584,2,[11.009989738464355],[-3.371873617172241],1,[12.632740020751953],[-8.768937110900879],-2.0177104,-0.39496022,incorrect,False,-2.0177104,-0.39496022,incorrect,False,-2.0177104,-0.39496022,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,46,3.3767009,2,[10.091066360473633],[-6.748310089111328],1,[10.915121078491211],[-13.873761177062988],-1.8041176,-0.98006284,incorrect,False,-1.8041176,-0.98006284,incorrect,False,-1.8041176,-0.98006284,incorrect,False
capitals-recall,9,country,Switzerland,has_competitor,Bern,Zurich,What is the capital of Switzerland?,The capital of Switzerland is,0.448,1.455,3.247767857,The capital of Switzerland is,47,4.942955,1,[8.920894622802734],,2,[8.823795318603516],,-2.3267775,-2.4238768,correct,True,-2.3267775,-2.4238768,correct,True,-2.3267775,-2.4238768,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,0,9.140536,746,[2.0885250568389893],[1.2334225177764893],595,[2.2712957859039307],[1.1838274002075195],-8.558806,-8.376036,incorrect,False,-8.558806,-8.376036,incorrect,False,-8.558806,-8.376036,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,1,9.466101,625,[1.7745002508163452],[-0.10376743972301483],547,[1.853256106376648],[0.12549464404582977],-8.511387,-8.432631,incorrect,False,-8.511387,-8.432631,incorrect,False,-8.511387,-8.432631,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,2,9.388328,894,[1.445347785949707],[0.09517412632703781],753,[1.557438611984253],[-0.7617472410202026],-8.71945,-8.60736,incorrect,False,-8.71945,-8.60736,incorrect,False,-8.71945,-8.60736,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,3,9.340149,934,[1.3090330362319946],[0.9687615633010864],1008,[1.2613680362701416],[2.9381461143493652],-8.738979,-8.786644,correct,True,-8.738979,-8.786644,correct,True,-8.738979,-8.786644,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,4,9.243122,885,[1.4446641206741333],[0.176284521818161],648,[1.6359120607376099],[1.4757046699523926],-8.662624,-8.471376,incorrect,False,-8.662624,-8.471376,incorrect,False,-8.662624,-8.471376,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,5,9.142459,830,[1.5208033323287964],[1.3308013677597046],511,[1.879298448562622],[0.8183073401451111],-8.630653,-8.272159,incorrect,False,-8.630653,-8.272159,incorrect,False,-8.630653,-8.272159,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,6,9.139612,708,[1.780479907989502],[0.3289702534675598],470,[2.071190118789673],[-0.07632662355899811],-8.526818,-8.236108,incorrect,False,-8.526818,-8.236108,incorrect,False,-8.526818,-8.236108,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,7,9.03418,743,[1.9182095527648926],[4.402014255523682],570,[2.13616943359375],[1.9675500392913818],-8.548048,-8.330088,incorrect,False,-8.548048,-8.330088,incorrect,False,-8.548048,-8.330088,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,8,8.648202,400,[2.6198651790618896],[-3.127798318862915],472,[2.47304105758667],[-4.645784378051758],-8.007917,-8.154741,correct,True,-8.007917,-8.154741,correct,True,-8.007917,-8.154741,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,9,8.7561455,639,[2.242940664291382],[-5.498659133911133],942,[1.9159624576568604],[-2.243130922317505],-8.420985,-8.747963,correct,True,-8.420985,-8.747963,correct,True,-8.420985,-8.747963,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,10,8.623981,1138,[1.6454458236694336],[-0.056230440735816956],1082,[1.7021836042404175],[1.1315876245498657],-8.945347,-8.888609,incorrect,False,-8.945347,-8.888609,incorrect,False,-8.945347,-8.888609,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,11,8.640776,1116,[1.6808136701583862],[5.984826564788818],910,[1.877318024635315],[4.1663384437561035],-8.887844,-8.6913395,incorrect,False,-8.887844,-8.6913395,incorrect,False,-8.887844,-8.6913395,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,12,8.517374,388,[2.6786365509033203],[-2.527102470397949],445,[2.559967279434204],[0.6084428429603577],-7.9998765,-8.118546,correct,True,-7.9998765,-8.118546,correct,True,-7.9998765,-8.118546,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,13,8.402338,548,[2.3190765380859375],[0.44751664996147156],338,[2.7289178371429443],[0.22490043938159943],-8.267677,-7.857836,incorrect,False,-8.267677,-7.857836,incorrect,False,-8.267677,-7.857836,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,14,8.3915415,403,[2.4686801433563232],[6.389076232910156],269,[2.8068149089813232],[7.006277561187744],-8.042095,-7.7039604,incorrect,False,-8.042095,-7.7039604,incorrect,False,-8.042095,-7.7039604,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,15,8.279858,130,[3.6274616718292236],[-0.6985728144645691],83,[4.054449081420898],[-1.9914424419403076],-7.0961857,-6.669198,incorrect,False,-7.0961857,-6.669198,incorrect,False,-7.0961857,-6.669198,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,16,8.400156,142,[3.5147252082824707],[-0.2937996983528137],114,[3.7222561836242676],[-2.275751829147339],-7.168853,-6.961322,incorrect,False,-7.168853,-6.961322,incorrect,False,-7.168853,-6.961322,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,17,8.303514,154,[3.498798370361328],[-1.7009308338165283],187,[3.360278844833374],[0.32402268052101135],-7.209172,-7.3476915,correct,True,-7.209172,-7.3476915,correct,True,-7.209172,-7.3476915,correct,True
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,18,8.327929,311,[3.0645625591278076],[2.3969578742980957],218,[3.327291250228882],[1.7832804918289185],-7.8365707,-7.573842,incorrect,False,-7.8365707,-7.573842,incorrect,False,-7.8365707,-7.573842,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,19,8.396523,194,[3.483365058898926],[0.8516049981117249],158,[3.633042097091675],[2.9290504455566406],-7.43523,-7.285553,incorrect,False,-7.43523,-7.285553,incorrect,False,-7.43523,-7.285553,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,20,8.076027,226,[3.582994222640991],[6.923106670379639],114,[4.0860419273376465],[8.869817733764648],-7.5019846,-6.998937,incorrect,False,-7.5019846,-6.998937,incorrect,False,-7.5019846,-6.998937,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,21,7.922017,63,[4.704955577850342],[-5.098006248474121],23,[5.522616386413574],[-1.0713073015213013],-6.4774446,-5.6597834,incorrect,False,-6.4774446,-5.6597834,incorrect,False,-6.4774446,-5.6597834,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,22,7.9195747,191,[3.658447504043579],[1.2502332925796509],33,[5.116981029510498],[1.7946237325668335],-7.4377646,-5.979231,incorrect,False,-7.4377646,-5.979231,incorrect,False,-7.4377646,-5.979231,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,23,7.65917,202,[3.7604806423187256],[0.6031504273414612],38,[5.222312927246094],[0.12319084256887436],-7.495544,-6.033712,incorrect,False,-7.495544,-6.033712,incorrect,False,-7.495544,-6.033712,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,24,7.7415147,164,[3.819483995437622],[5.523346424102783],37,[5.141981601715088],[7.634621620178223],-7.3530283,-6.0305305,incorrect,False,-7.3530283,-6.0305305,incorrect,False,-7.3530283,-6.0305305,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,25,7.538011,81,[4.629530906677246],[3.4690515995025635],11,[6.227226734161377],[4.472050666809082],-6.5986247,-5.000929,incorrect,False,-6.5986247,-5.000929,incorrect,False,-6.5986247,-5.000929,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,26,6.9266644,53,[5.082574367523193],[7.006616592407227],8,[6.765251159667969],[3.5271146297454834],-6.2058907,-4.523214,incorrect,False,-6.2058907,-4.523214,incorrect,False,-6.2058907,-4.523214,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,27,6.7998323,16,[5.992611408233643],[7.11472749710083],7,[7.0770978927612305],[8.982763290405273],-5.370385,-4.285899,incorrect,False,-5.370385,-4.285899,incorrect,False,-5.370385,-4.285899,incorrect,False
capitals-recall,10,country,Turkey,has_competitor,Ankara,Istanbul,What is the capital of Turkey?,The capital of Turkey is,5.55,16.24,2.926126126,The capital of Turkey is,28,6.8076677,10,[6.8470234870910645],[14.585661888122559],3,[8.150325775146484],[13.269798278808594],-4.528742,-3.2254398,incorrect,False,-4.528742,-3.2254398,incorrect,False,-4.528742,-3.2254398,incorrect,False
